id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
21635	a,Vale Master\0	a,Lvl 54 \0	55	55	FF	-1
21636	a,Vale Master\0	a,Lvl 54 \0	55	55	FF	-1
21637	a,Crimson Vale Master\0	a,Lvl 54 \0	55	55	FF	-1
21638	a,Dread Wolf\0	a,Lvl 35 \0	55	55	FF	-1
21639	a,Tasaba Lizardman\0	a,Lvl 36 \0	5A	D4	5A	-1
21640	a,Tasaba Lizardman Shaman\0	a,Lvl 37 \0	5A	D4	5A	-1
21641	a,Ogre\0	a,Lvl 38 \0	55	55	FF	-1
21642	a,Tasaba Lizardman Sniper\0	a,Lvl 39 \0	55	55	FF	-1
21643	a,Tasaba Lizardman Sniper\0	a,Lvl 39 \0	55	55	FF	-1
21644	a,Lienrik\0	a,Lvl 39 \0	5A	D4	5A	-1
21645	a,Lienrik Lad\0	a,Lvl 40 \0	55	55	FF	-1
21646	a,Grave Scarab\0	a,Lvl 73 \0	5A	D4	5A	-1
21647	a,Scavenger Scarab\0	a,Lvl 73 \0	55	55	FF	-1
21648	a,Grave Ant\0	a,Lvl 74 \0	5A	D4	5A	-1
21649	a,Scavenger Ant\0	a,Lvl 74 \0	55	55	FF	-1
21650	a,Shrine Knight\0	a,Lvl 75 \0	5A	D4	5A	-1
21651	a,Shrine Guard\0	a,Lvl 75 \0	5A	D4	5A	-1
21652	a,Scarlet Stakato Noble\0	a,Lvl 79 \0	55	55	FF	-1
21653	a,Assassin Beetle\0	a,Lvl 80 \0	55	55	FF	-1
21654	a,Necromancer of Destruction\0	a,Lvl 81 \0	55	55	FF	-1
21655	a,Arimanes of Destruction\0	a,Lvl 82 \0	55	55	FF	-1
21656	a,Ashuras of Destruction\0	a,Lvl 84 \0	55	55	FF	-1
21657	a,Magma Drake\0	a,Lvl 85 \0	55	55	FF	-1
21658	a,Punishment of Splendor\0	a,Lvl 64 \0	5A	D4	5A	-1
21659	a,Otherworldly Invader Soldier\0	a,Lvl 30 \0	5A	D4	5A	-1
21660	a,Otherworldly Invader Soldier\0	a,Lvl 35 \0	55	55	FF	-1
21661	a,Otherworldly Invader Archer\0	a,Lvl 33 \0	55	55	FF	-1
21662	a,Otherworldly Invader Elite Soldier\0	a,Lvl 35 \0	55	55	FF	-1
21663	a,Otherworldly Invader Shaman\0	a,Lvl 33 \0	55	55	FF	-1
21664	a,Otherworldly Invader Priest\0	a,Lvl 30 \0	5A	D4	5A	-1
21665	a,Otherworldly Invader Magus\0	a,Lvl 35 \0	55	55	FF	-1
21666	a,Otherworldly Invader Martyrs\0	a,Lvl 30 \0	5A	D4	5A	-1
21667	a,Otherworldly Invader Warrior\0	a,Lvl 33 \0	55	55	FF	-1
21668	a,Otherworldly Invader Soldier\0	a,Lvl 30 \0	55	55	FF	-1
21669	a,Otherworldly Invader Discipline\0	a,Lvl 33 \0	5A	D4	5A	-1
21670	a,Otherworldly Invader Berserker\0	a,Lvl 35 \0	55	55	FF	-1
21671	a,Otherworldly Invader Food\0	a,Lvl 30 \0	5A	D4	5A	-1
21672	a,Otherworldly Invader Elite Soldier\0	a,Lvl 35 \0	55	55	FF	-1
21673	a,Otherworldly Invader Elite Soldier\0	a,Lvl 35 \0	55	55	FF	-1
21674	a,Otherworldly Invader Elite Soldier\0	a,Lvl 35 \0	5A	D4	5A	-1
21675	a,Otherworldly Invader Elite Soldier\0	a,Lvl 30 \0	5A	D4	5A	-1
21676	a,Otherworldly Invader Warrior\0	a,Lvl 33 \0	55	55	FF	-1
21677	a,Otherworldly Invader Elite Soldier\0	a,Lvl 30 \0	55	55	FF	-1
21678	a,Otherworldly Invader Elite Soldier\0	a,Lvl 33 \0	55	55	FF	-1
21679	a,Otherworldly Invader Elite Soldier\0	a,Lvl 30 \0	55	55	FF	-1
21680	a,Otherworldly Invader Elite Soldier\0	a,Lvl 35 \0	55	55	FF	-1
21681	a,Otherworldly Invader Magus\0	a,Lvl 33 \0	5A	D4	5A	-1
21682	a,Dimension Invader Soldier\0	a,Lvl 40 \0	5A	D4	5A	-1
21683	a,Dimension Invader Soldier\0	a,Lvl 45 \0	55	55	FF	-1
21684	a,Dimension Invader Archer\0	a,Lvl 43 \0	55	55	FF	-1
21685	a,Dimension Invader Elite Soldier\0	a,Lvl 45 \0	55	55	FF	-1
21686	a,Dimension Invader Shaman\0	a,Lvl 43 \0	55	55	FF	-1
21687	a,Dimension Invader Priest\0	a,Lvl 40 \0	5A	D4	5A	-1
21688	a,Dimension Invader Magus\0	a,Lvl 45 \0	55	55	FF	-1
21689	a,Dimension Invader Martyrs\0	a,Lvl 40 \0	5A	D4	5A	-1
21690	a,Dimension Invader Warrior\0	a,Lvl 43 \0	55	55	FF	-1
21691	a,Dimension Invader Soldier\0	a,Lvl 40 \0	55	55	FF	-1
21692	a,Dimension Invader Discipline\0	a,Lvl 43 \0	5A	D4	5A	-1
21693	a,Dimension Invader Berserker\0	a,Lvl 45 \0	55	55	FF	-1
21694	a,Dimension Invader Food\0	a,Lvl 40 \0	5A	D4	5A	-1
21695	a,Dimension Invader Elite Soldier\0	a,Lvl 45 \0	55	55	FF	-1
21696	a,Dimension Invader Elite Soldier\0	a,Lvl 45 \0	55	55	FF	-1
21697	a,Dimension Invader Elite Soldier\0	a,Lvl 45 \0	5A	D4	5A	-1
21698	a,Dimension Invader Elite Soldier\0	a,Lvl 40 \0	5A	D4	5A	-1
21699	a,Dimension Invader Warrior\0	a,Lvl 43 \0	55	55	FF	-1
21700	a,Dimension Invader Elite Soldier\0	a,Lvl 40 \0	55	55	FF	-1
21701	a,Dimension Invader Elite Soldier\0	a,Lvl 43 \0	55	55	FF	-1
21702	a,Dimension Invader Elite Soldier\0	a,Lvl 40 \0	55	55	FF	-1
21703	a,Dimension Invader Elite Soldier\0	a,Lvl 45 \0	55	55	FF	-1
21704	a,Dimension Invader Magus\0	a,Lvl 43 \0	5A	D4	5A	-1
21705	a,Purgatory Invader Soldier\0	a,Lvl 50 \0	5A	D4	5A	-1
21706	a,Purgatory Invader Soldier\0	a,Lvl 55 \0	55	55	FF	-1
21707	a,Purgatory Invader Archer\0	a,Lvl 53 \0	55	55	FF	-1
21708	a,Purgatory Invader Elite Soldier\0	a,Lvl 55 \0	55	55	FF	-1
21709	a,Purgatory Invader Shaman\0	a,Lvl 53 \0	55	55	FF	-1
21710	a,Purgatory Invader Priest\0	a,Lvl 50 \0	5A	D4	5A	-1
21711	a,Purgatory Invader Magus\0	a,Lvl 55 \0	55	55	FF	-1
21712	a,Purgatory Invader Martyrs\0	a,Lvl 50 \0	5A	D4	5A	-1
21713	a,Purgatory Invader Warrior\0	a,Lvl 53 \0	55	55	FF	-1
21714	a,Purgatory Invader Soldier\0	a,Lvl 50 \0	55	55	FF	-1
21715	a,Purgatory Invader Disciples\0	a,Lvl 53 \0	5A	D4	5A	-1
21716	a,Purgatory Invader Berserker\0	a,Lvl 55 \0	55	55	FF	-1
21717	a,Purgatory Invader Food\0	a,Lvl 50 \0	5A	D4	5A	-1
21718	a,Purgatory Invader Elite Soldier\0	a,Lvl 55 \0	55	55	FF	-1
21719	a,Purgatory Invader Elite Soldier\0	a,Lvl 55 \0	55	55	FF	-1
21720	a,Purgatory Invader Elite Soldier\0	a,Lvl 55 \0	5A	D4	5A	-1
21721	a,Purgatory Invader Elite Soldier\0	a,Lvl 50 \0	5A	D4	5A	-1
21722	a,Purgatory Invader Warrior\0	a,Lvl 53 \0	55	55	FF	-1
21723	a,Purgatory Invader Elite Soldier\0	a,Lvl 50 \0	55	55	FF	-1
21724	a,Purgatory Invader Elite Soldier\0	a,Lvl 53 \0	55	55	FF	-1
21725	a,Purgatory Invader Elite Soldier\0	a,Lvl 50 \0	55	55	FF	-1
21726	a,Purgatory Invader Elite Soldier\0	a,Lvl 55 \0	55	55	FF	-1
21727	a,Purgatory Invader Magus\0	a,Lvl 53 \0	5A	D4	5A	-1
21728	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 60 \0	5A	D4	5A	-1
21729	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 65 \0	55	55	FF	-1
21730	a,Forbidden Path Invader Archer\0	a,Lvl 63 \0	55	55	FF	-1
21731	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 65 \0	55	55	FF	-1
21732	a,Forbidden Path Invader Shaman\0	a,Lvl 63 \0	55	55	FF	-1
21733	a,Forbidden Path Invader Priest\0	a,Lvl 60 \0	5A	D4	5A	-1
21734	a,Forbidden Path Invader Magus\0	a,Lvl 65 \0	55	55	FF	-1
21735	a,Forbidden Path Invader Martyrs\0	a,Lvl 60 \0	5A	D4	5A	-1
21736	a,Forbidden Path Invader Warrior\0	a,Lvl 63 \0	55	55	FF	-1
21737	a,Forbidden Path Invader Soldier\0	a,Lvl 60 \0	55	55	FF	-1
21738	a,Forbidden Path Invader Disciple\0	a,Lvl 63 \0	5A	D4	5A	-1
21739	a,Forbidden Path Invader Berserker\0	a,Lvl 65 \0	55	55	FF	-1
21740	a,Forbidden Path Invader Food\0	a,Lvl 60 \0	5A	D4	5A	-1
21741	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 65 \0	55	55	FF	-1
21742	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 65 \0	55	55	FF	-1
21743	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 65 \0	5A	D4	5A	-1
21744	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 60 \0	5A	D4	5A	-1
21745	a,Forbidden Path Invader Warrior\0	a,Lvl 63 \0	55	55	FF	-1
21746	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 60 \0	55	55	FF	-1
21747	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 63 \0	55	55	FF	-1
21748	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 60 \0	55	55	FF	-1
21749	a,Forbidden Path Invader Elite Soldier\0	a,Lvl 65 \0	55	55	FF	-1
21750	a,Forbidden Path Invader Magus\0	a,Lvl 63 \0	5A	D4	5A	-1
21751	a,Dark Omen Invader Soldier\0	a,Lvl 70 \0	5A	D4	5A	-1
21752	a,Dark Omen Invader Soldier\0	a,Lvl 75 \0	55	55	FF	-1
21753	a,Dark Omen Invader Archer\0	a,Lvl 73 \0	55	55	FF	-1
21754	a,Dark Omen Invader Elite Soldier\0	a,Lvl 75 \0	55	55	FF	-1
21755	a,Dark Omen Invader Shaman\0	a,Lvl 73 \0	55	55	FF	-1
21756	a,Dark Omen Invader Priest\0	a,Lvl 70 \0	5A	D4	5A	-1
21757	a,Dark Omen Invader Magus\0	a,Lvl 75 \0	55	55	FF	-1
21758	a,Dark Omen Invader Martyrs\0	a,Lvl 70 \0	5A	D4	5A	-1
21759	a,Dark Omen Invader Warrior\0	a,Lvl 73 \0	55	55	FF	-1
21760	a,Dark Omen Invader Soldier\0	a,Lvl 70 \0	55	55	FF	-1
21761	a,Dark Omen Invader Disciple\0	a,Lvl 73 \0	5A	D4	5A	-1
21762	a,Dark Omen Invader Berserker\0	a,Lvl 75 \0	55	55	FF	-1
21763	a,Dark Omen Invader Food\0	a,Lvl 70 \0	5A	D4	5A	-1
21764	a,Dark Omen Invader Elite Soldier\0	a,Lvl 75 \0	55	55	FF	-1
21765	a,Dark Omen Invader Elite Soldier\0	a,Lvl 75 \0	55	55	FF	-1
21766	a,Dark Omen Invader Elite Soldier\0	a,Lvl 75 \0	5A	D4	5A	-1
21767	a,Dark Omen Invader Elite Soldier\0	a,Lvl 70 \0	5A	D4	5A	-1
21768	a,Dark Omen Invader Warrior\0	a,Lvl 73 \0	55	55	FF	-1
21769	a,Dark Omen Invader Elite Soldier\0	a,Lvl 70 \0	55	55	FF	-1
21770	a,Dark Omen Invader Elite Soldier\0	a,Lvl 73 \0	55	55	FF	-1
21771	a,Dark Omen Invader Elite Soldier\0	a,Lvl 70 \0	55	55	FF	-1
21772	a,Dark Omen Invader Elite Soldier\0	a,Lvl 75 \0	55	55	FF	-1
21773	a,Dark Omen Invader Magus\0	a,Lvl 73 \0	5A	D4	5A	-1
21774	a,Messenger Invader Soldier\0	a,Lvl 80 \0	5A	D4	5A	-1
21775	a,Messenger Invader Soldier\0	a,Lvl 85 \0	55	55	FF	-1
21776	a,Messenger Invader Archer\0	a,Lvl 83 \0	55	55	FF	-1
21777	a,Messenger Invader Elite Soldier\0	a,Lvl 85 \0	55	55	FF	-1
21778	a,Messenger Invader Shaman\0	a,Lvl 83 \0	55	55	FF	-1
21779	a,Messenger Invader Priest\0	a,Lvl 80 \0	5A	D4	5A	-1
21780	a,Messenger Invader Magus\0	a,Lvl 85 \0	55	55	FF	-1
21781	a,Messenger Invader Martyrs\0	a,Lvl 80 \0	5A	D4	5A	-1
21782	a,Messenger Invader Warrior\0	a,Lvl 83 \0	55	55	FF	-1
21783	a,Messenger Invader Soldier\0	a,Lvl 80 \0	55	55	FF	-1
21784	a,Messenger Invader Disciple\0	a,Lvl 83 \0	5A	D4	5A	-1
21785	a,Messenger Invader Berserker\0	a,Lvl 85 \0	55	55	FF	-1
21786	a,Messenger Invader Food\0	a,Lvl 80 \0	5A	D4	5A	-1
21787	a,Messenger Invader Elite Soldier\0	a,Lvl 85 \0	55	55	FF	-1
21788	a,Messenger Invader Elite Soldier\0	a,Lvl 85 \0	55	55	FF	-1
21789	a,Messenger Invader Elite Soldier\0	a,Lvl 85 \0	5A	D4	5A	-1
21790	a,Messenger Invader Elite Soldier\0	a,Lvl 80 \0	5A	D4	5A	-1
21791	a,Messenger Invader Warrior\0	a,Lvl 83 \0	55	55	FF	-1
21792	a,Messenger Invader Elite Soldier\0	a,Lvl 80 \0	55	55	FF	-1
21793	a,Messenger Invader Elite Soldier\0	a,Lvl 83 \0	55	55	FF	-1
21794	a,Messenger Invader Elite Soldier\0	a,Lvl 80 \0	55	55	FF	-1
21795	a,Messenger Invader Elite Soldier\0	a,Lvl 85 \0	55	55	FF	-1
21796	a,Messenger Invader Magus\0	a,Lvl 83 \0	5A	D4	5A	-1
21797	a,Spirit of Timiniel\0	a,Lvl 55 \0	5A	D4	5A	-1
21798	a,Ghost of a Gatekeeper\0	a,Lvl 76 \0	5A	D4	5A	-1
21799	a,Ghost of a Gatekeeper\0	a,Lvl 76 \0	5A	D4	5A	-1
21800	a,Vassal Ghost\0	a,Lvl 77 \0	5A	D4	5A	-1
21801	a,Treasure Chest\0	a,Lvl 21 \0	5A	D4	5A	-1
21802	a,Treasure Chest\0	a,Lvl 24 \0	5A	D4	5A	-1
21803	a,Treasure Chest\0	a,Lvl 27 \0	5A	D4	5A	-1
21804	a,Treasure Chest\0	a,Lvl 30 \0	5A	D4	5A	-1
21805	a,Treasure Chest\0	a,Lvl 33 \0	5A	D4	5A	-1
21806	a,Treasure Chest\0	a,Lvl 36 \0	5A	D4	5A	-1
21807	a,Treasure Chest\0	a,Lvl 39 \0	5A	D4	5A	-1
21808	a,Treasure Chest\0	a,Lvl 42 \0	5A	D4	5A	-1
21809	a,Treasure Chest\0	a,Lvl 45 \0	5A	D4	5A	-1
21810	a,Treasure Chest\0	a,Lvl 48 \0	5A	D4	5A	-1
21811	a,Treasure Chest\0	a,Lvl 51 \0	5A	D4	5A	-1
21812	a,Treasure Chest\0	a,Lvl 54 \0	5A	D4	5A	-1
21813	a,Treasure Chest\0	a,Lvl 57 \0	5A	D4	5A	-1
21814	a,Treasure Chest\0	a,Lvl 60 \0	5A	D4	5A	-1
21815	a,Treasure Chest\0	a,Lvl 63 \0	5A	D4	5A	-1
21816	a,Treasure Chest\0	a,Lvl 66 \0	5A	D4	5A	-1
21817	a,Treasure Chest\0	a,Lvl 69 \0	5A	D4	5A	-1
21818	a,Treasure Chest\0	a,Lvl 72 \0	5A	D4	5A	-1
21819	a,Treasure Chest\0	a,Lvl 75 \0	5A	D4	5A	-1
21820	a,Treasure Chest\0	a,Lvl 78 \0	5A	D4	5A	-1
21821	a,Treasure Chest\0	a,Lvl 81 \0	5A	D4	5A	-1
21822	a,Treasure Chest\0	a,Lvl 84 \0	5A	D4	5A	-1
21823	a,Executor of Sacrificial Offerings\0	a,Lvl 80 \0	5A	D4	5A	-1
22001	a,Grim Wolf\0	a,Lvl 25 \0	5A	D4	5A	-1
22002	a,Grim Grizzly\0	a,Lvl 26 \0	5A	D4	5A	-1
22003	a,Grave Robber Scout\0	a,Lvl 27 \0	5A	D4	5A	-1
22004	a,Grave Robber Lookout\0	a,Lvl 27 \0	5A	D4	5A	-1
22005	a,Grave Robber Ranger\0	a,Lvl 28 \0	5A	D4	5A	-1
22006	a,Grave Robber Guard\0	a,Lvl 29 \0	55	55	FF	-1
22007	a,Ghost of a Soldier\0	a,Lvl 29 \0	5A	D4	5A	-1
22008	a,Grave Robber Fighter\0	a,Lvl 30 \0	5A	D4	5A	-1
22009	a,Ghost of a Loyal Vassal\0	a,Lvl 31 \0	5A	D4	5A	-1
22010	a,Ghost of a General\0	a,Lvl 32 \0	55	55	FF	-1
22011	a,Ghost of a Batur Chief\0	a,Lvl 33 \0	55	55	FF	-1
22012	a,Ghost of a Batur Chief\0	a,Lvl 33 \0	55	55	FF	-1
22013	a,Ghost of a Morek Chief\0	a,Lvl 33 \0	55	55	FF	-1
22014	a,Ghost of a Morek Chief\0	a,Lvl 33 \0	55	55	FF	-1
22015	a,Ghost of a Turka Chief\0	a,Lvl 33 \0	55	55	FF	-1
22016	a,Ghost of a Turka Chief\0	a,Lvl 33 \0	55	55	FF	-1
22017	a,Bandit Sweeper\0	a,Lvl 30 \0	55	55	FF	-1
22018	a,Bandit Hound\0	a,Lvl 31 \0	55	55	FF	-1
22019	a,Bandit Watchman\0	a,Lvl 32 \0	5A	D4	5A	-1
22020	a,Snow Lynx\0	a,Lvl 33 \0	5A	D4	5A	-1
22021	a,Bandit Undertaker\0	a,Lvl 34 \0	5A	D4	5A	-1
22022	a,Bandit Assassin\0	a,Lvl 35 \0	55	55	FF	-1
22023	a,Bandit Warrior\0	a,Lvl 36 \0	55	55	FF	-1
22024	a,Bandit Inspector\0	a,Lvl 37 \0	55	55	FF	-1
22025	a,Frozen Wasteland Werewolf\0	a,Lvl 38 \0	5A	D4	5A	-1
22026	a,Bandit Captain\0	a,Lvl 40 \0	55	55	FF	-1
22027	a,Forgotten Crewman\0	a,Lvl 39 \0	5A	D4	5A	-1
22028	a,Vagabond of the Ruins\0	a,Lvl 40 \0	55	55	FF	-1
22029	a,Ragna Orc\0	a,Lvl 40 \0	5A	D4	5A	-1
22030	a,Ragna Orc Shaman\0	a,Lvl 42 \0	5A	D4	5A	-1
22031	a,Ragna Orc Archer\0	a,Lvl 43 \0	5A	D4	5A	-1
22032	a,Ragna Orc Warrior\0	a,Lvl 44 \0	55	55	FF	-1
22033	a,Ragna Orc Mage\0	a,Lvl 45 \0	5A	D4	5A	-1
22034	a,Ragna Orc Mage\0	a,Lvl 45 \0	5A	D4	5A	-1
22035	a,Ragna Orc Mage\0	a,Lvl 45 \0	5A	D4	5A	-1
22036	a,Ragna Orc Mage\0	a,Lvl 45 \0	5A	D4	5A	-1
22037	a,Ragna Orc Healer\0	a,Lvl 45 \0	5A	D4	5A	-1
22038	a,Ragna Orc Hero\0	a,Lvl 48 \0	55	55	FF	-1
22039	a,Ragna Orc Commander\0	a,Lvl 49 \0	55	55	FF	-1
22040	a,Ragna Orc Sniper\0	a,Lvl 47 \0	5A	D4	5A	-1
22041	a,Ragna Orc Sorcerer\0	a,Lvl 50 \0	5A	D4	5A	-1
22042	a,Ragna Orc Sorcerer\0	a,Lvl 50 \0	5A	D4	5A	-1
22043	a,Ragna Orc Sorcerer\0	a,Lvl 50 \0	5A	D4	5A	-1
22044	a,Ragna Orc Sorcerer\0	a,Lvl 50 \0	5A	D4	5A	-1
22045	a,Dark Corpse\0	a,Lvl 40 \0	5A	D4	5A	-1
22046	a,Varangka's Dre Vanul\0	a,Lvl 46 \0	5A	D4	5A	-1
22047	a,Guardian of the Ghost Town\0	a,Lvl 44 \0	5A	D4	5A	-1
22048	a,Dark Spider\0	a,Lvl 42 \0	5A	D4	5A	-1
22049	a,Varangka's Succubus\0	a,Lvl 49 \0	5A	D4	5A	-1
22050	a,Probe Golem Prodigy IV\0	a,Lvl 46 \0	55	55	FF	-1
22051	a,Spelunking Spider\0	a,Lvl 47 \0	5A	D4	5A	-1
22052	a,Menacing Jackhammer Golem\0	a,Lvl 47 \0	55	55	FF	-1
22053	a,Horrifying Cannon Golem I\0	a,Lvl 48 \0	55	55	FF	-1
22054	a,Horrifying Cannon Golem IV\0	a,Lvl 48 \0	55	55	FF	-1
22055	a,Cruel Vice Golem\0	a,Lvl 49 \0	55	55	FF	-1
22056	a,Probe Golem Champion I\0	a,Lvl 49 \0	55	55	FF	-1
22057	a,Spelunking Ant\0	a,Lvl 50 \0	55	55	FF	-1
22058	a,Horrifying Excavator Golem III\0	a,Lvl 51 \0	55	55	FF	-1
22059	a,Bloodthirsty Ginzu Golem VII\0	a,Lvl 51 \0	55	55	FF	-1
22060	a,Horrifying Cannon Golem\0	a,Lvl 52 \0	55	55	FF	-1
22061	a,Horrifying Cannon Golem III\0	a,Lvl 51 \0	5A	D4	5A	-1
22062	a,Horrifying Jackhammer Golem\0	a,Lvl 52 \0	55	55	FF	-1
22063	a,Ginzu Golem Prodigy X\0	a,Lvl 52 \0	55	55	FF	-1
22064	a,Bloodthirsty Ginzu Golem II\0	a,Lvl 52 \0	55	55	FF	-1
22065	a,Horrifying Ginzu Golem V\0	a,Lvl 53 \0	55	55	FF	-1
22066	a,Horrifying Cannon Golem VI\0	a,Lvl 53 \0	5A	D4	5A	-1
22067	a,Horrifying Cannon Golem VI\0	a,Lvl 53 \0	5A	D4	5A	-1
22068	a,Horrifying Cannon Golem VI\0	a,Lvl 53 \0	5A	D4	5A	-1
22069	a,Horrifying Cannon Golem VI\0	a,Lvl 53 \0	5A	D4	5A	-1
22070	a,Horrifying Cannon Golem VI\0	a,Lvl 53 \0	5A	D4	5A	-1
22071	a,Horrifying Cannon Golem VI\0	a,Lvl 53 \0	5A	D4	5A	-1
22072	a,Horrifying Cannon Golem VI\0	a,Lvl 53 \0	5A	D4	5A	-1
22073	a,Horrifying Cannon Golem VI\0	a,Lvl 53 \0	5A	D4	5A	-1
22074	a,Epic Cannon Golem\0	a,Lvl 53 \0	55	55	FF	-1
22075	a,Epic Cannon Golem Adjunct\0	a,Lvl 52 \0	5A	D4	5A	-1
22076	a,Deadly Ginzu Golem V\0	a,Lvl 53 \0	55	55	FF	-1
22077	a,Horrifying Ginzu Golem VIII\0	a,Lvl 54 \0	55	55	FF	-1
22078	a,Deadly Ginzu Golem VIII\0	a,Lvl 54 \0	55	55	FF	-1
22079	a,Lost Bandersnatch\0	a,Lvl 53 \0	5A	D4	5A	-1
22080	a,Massive Maze Bandersnatch\0	a,Lvl 54 \0	5A	D4	5A	-1
22081	a,Lost Watcher\0	a,Lvl 53 \0	5A	D4	5A	-1
22082	a,Elder Lost Watcher\0	a,Lvl 54 \0	5A	D4	5A	-1
22083	a,Baby Panthera\0	a,Lvl 55 \0	5A	D4	5A	-1
22084	a,Panthera\0	a,Lvl 56 \0	55	55	FF	-1
22085	a,Lost Gargoyle\0	a,Lvl 55 \0	5A	D4	5A	-1
22086	a,Lost Gargoyle Youngling\0	a,Lvl 56 \0	55	55	FF	-1
22087	a,Pronghorn Spirit\0	a,Lvl 56 \0	5A	D4	5A	-1
22088	a,Pronghorn\0	a,Lvl 57 \0	5A	D4	5A	-1
22089	a,Ice Tarantula\0	a,Lvl 57 \0	5A	D4	5A	-1
22090	a,Frost Tarantula\0	a,Lvl 58 \0	5A	D4	5A	-1
22091	a,Lost Iron Golem\0	a,Lvl 58 \0	5A	D4	5A	-1
22092	a,Frost Iron Golem\0	a,Lvl 59 \0	55	55	FF	-1
22093	a,Lost Buffalo\0	a,Lvl 60 \0	5A	D4	5A	-1
22094	a,Frost Buffalo\0	a,Lvl 61 \0	55	55	FF	-1
22095	a,Ursus Cub\0	a,Lvl 61 \0	5A	D4	5A	-1
22096	a,Ursus\0	a,Lvl 62 \0	5A	D4	5A	-1
22097	a,Lost Yeti\0	a,Lvl 62 \0	5A	D4	5A	-1
22098	a,Frost Yeti\0	a,Lvl 63 \0	5A	D4	5A	-1
22099	a,Freya's Buffalo\0	a,Lvl 57 \0	5A	D4	5A	-1
22100	a,Freya's Gardener\0	a,Lvl 58 \0	55	55	FF	-1
22101	a,Freya's Servant\0	a,Lvl 58 \0	5A	D4	5A	-1
22102	a,Freya's Servant\0	a,Lvl 58 \0	5A	D4	5A	-1
22103	a,Freya's White Bear\0	a,Lvl 57 \0	5A	D4	5A	-1
22104	a,Freya's Dog\0	a,Lvl 58 \0	55	55	FF	-1
22105	a,Spiked Stakato\0	a,Lvl 72 \0	55	55	FF	-1
22106	a,Spiked Stakato Worker\0	a,Lvl 73 \0	55	55	FF	-1
22107	a,Spiked Stakato Guard\0	a,Lvl 74 \0	55	55	FF	-1
22108	a,Female Spiked Stakato\0	a,Lvl 74 \0	55	55	FF	-1
22109	a,Male Spiked Stakato\0	a,Lvl 74 \0	55	55	FF	-1
22110	a,Male Spiked Stakato\0	a,Lvl 74 \0	5A	D4	5A	-1
22111	a,Spiked Stakato Sorcerer\0	a,Lvl 75 \0	55	55	FF	-1
22112	a,Cannibalistic Stakato Follower\0	a,Lvl 74 \0	55	55	FF	-1
22113	a,Cannibalistic Stakato Leader\0	a,Lvl 75 \0	55	55	FF	-1
22114	a,Cannibalistic Stakato Leader\0	a,Lvl 75 \0	5A	D4	5A	-1
22115	a,Spiked Stakato Soldier\0	a,Lvl 76 \0	55	55	FF	-1
22116	a,Spiked Stakato Drone\0	a,Lvl 77 \0	55	55	FF	-1
22117	a,Spiked Stakato Captain\0	a,Lvl 78 \0	55	55	FF	-1
22118	a,Spiked Stakato Nurse\0	a,Lvl 79 \0	55	55	FF	-1
22119	a,Spiked Stakato Nurse\0	a,Lvl 79 \0	5A	D4	5A	-1
22120	a,Spiked Stakato Baby\0	a,Lvl 79 \0	55	55	FF	-1
22121	a,Spiked Stakato Shaman\0	a,Lvl 80 \0	55	55	FF	-1
22122	a,Monastic Pilgrim\0	a,Lvl 80 \0	5A	D4	5A	-1
22123	a,Monastic Crusader\0	a,Lvl 81 \0	55	55	FF	-1
22124	a,Solina Brother\0	a,Lvl 81 \0	5A	D4	5A	-1
22125	a,Solina Lay Brother\0	a,Lvl 82 \0	5A	D4	5A	-1
22126	a,Silent Seeker\0	a,Lvl 82 \0	5A	D4	5A	-1
22127	a,Silent Brother\0	a,Lvl 83 \0	5A	D4	5A	-1
22128	a,Monastery Guardian\0	a,Lvl 83 \0	55	55	FF	-1
22129	a,Warrior Monk\0	a,Lvl 84 \0	5A	D4	5A	-1
22130	a,Divine Advocate\0	a,Lvl 85 \0	5A	D4	5A	-1
22131	a,Pilgrim of Light\0	a,Lvl 85 \0	5A	D4	5A	-1
22132	a,Judge of Light\0	a,Lvl 86 \0	55	55	FF	-1
22133	a,Guardian of the Grail\0	a,Lvl 86 \0	55	55	FF	-1
22134	a,Guardian of the Holy Land\0	a,Lvl 87 \0	5A	D4	5A	-1
22135	a,Beholder of Light\0	a,Lvl 87 \0	55	55	FF	-1
22139	a,Old Aristocrat's Soldier\0	a,Lvl 81 \0	5A	D4	5A	-1
22140	a,Zombie Worker\0	a,Lvl 80 \0	5A	D4	5A	-1
22141	a,Forgotten Victim\0	a,Lvl 80 \0	5A	D4	5A	-1
22142	a,Triol's Layperson\0	a,Lvl 81 \0	55	55	FF	-1
22143	a,Triol's Believer\0	a,Lvl 82 \0	5A	D4	5A	-1
22144	a,Resurrected Temple Knight\0	a,Lvl 82 \0	55	55	FF	-1
22145	a,Ritual Sacrifice\0	a,Lvl 81 \0	5A	D4	5A	-1
