skill_id	skill_level	spelleffect_sound_1	spelleffect_sound_2	spelleffect_sound_3	spelleffect_sound_vol_1	spelleffect_sound_rad_1	spelleffect_sound_vol_2	spelleffect_sound_rad_2	spelleffect_sound_vol_3	spelleffect_sound_rad_3	shoteffect_sound_1	shoteffect_sound_2	shoteffect_sound_3	shoteffect_sound_vol_1	shoteffect_sound_rad_1	shoteffect_sound_vol_2	shoteffect_sound_rad_2	shoteffect_sound_vol_3	shoteffect_sound_rad_3	expeffect_sound_1	expeffect_sound_2	expeffect_sound_3	expeffect_sound_vol_1	expeffect_sound_rad_1	expeffect_sound_vol_2	expeffect_sound_rad_2	expeffect_sound_vol_3	expeffect_sound_rad_3	mfighter_sub	ffighter_sub	mdarkelf_sub	fdarkelf_sub	mdwarf_sub	fdwarf_sub	melf_sub	felf_sub	mmagic_sub	fmagic_sub	morc_sub	forc_sub	mshaman_sub	fshaman_sub	RESERVED_sub_?	mfighter_throw	ffighter_throw	mdarkelf_throw	fdarkelf_throw	mdwarf_throw	fdwarf_throw	melf_throw	felf_throw	mmagic_throw	fmagic_throw	morc_throw	forc_throw	mshaman_throw	fshaman_throw	RESERVED_throw_?	sound_vol	sound_rad
4751	1	SkillSound.power_shot_cast	SkillSound.power_shot_shot	SkillSound.power_shot_explotion	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4752	1	SkillSound4.fatal_strike_cast	SkillSound.power_strike_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4753	1	SkillSound.power_shot_cast	SkillSound.power_shot_shot	SkillSound.power_shot_explotion	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4754	1	SkillSound.power_shot_cast	SkillSound.power_shot_shot	SkillSound.power_shot_explotion	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4755	1	SkillSound.power_shot_cast	SkillSound.power_shot_shot	SkillSound.power_shot_explotion	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4756	1	SkillSound.power_shot_cast	SkillSound.power_shot_shot	SkillSound.power_shot_explotion	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4757	1	SkillSound.power_shot_cast	SkillSound.power_shot_shot	SkillSound.power_shot_explotion	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4759	1	SkillSound3.shieldstun_cast	SkillSound.power_shot_shot	SkillSound3.shieldstun_shot	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4760	1	SkillSound3.shieldstun_cast	SkillSound.power_shot_shot	SkillSound3.shieldstun_shot	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4761	1	SkillSound3.shieldstun_cast	SkillSound.power_shot_shot	SkillSound3.shieldstun_shot	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4779	1	SkillSound.heal_cast	SkillSound.heal_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4780	1	SkillSound.heal_cast	SkillSound.heal_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4781	1	SkillSound.heal_cast	SkillSound.heal_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4782	1	SkillSound.heal_cast	SkillSound.heal_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4783	1	SkillSound.heal_cast	SkillSound.heal_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4784	1	SkillSound4.mass_frenzy_cast	SkillSound4.mass_frenzy_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4785	1	SkillSound4.mass_frenzy_cast	SkillSound4.mass_frenzy_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4786	1	SkillSound4.mass_frenzy_cast	SkillSound4.mass_frenzy_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4787	1	SkillSound4.mass_frenzy_cast	SkillSound4.mass_frenzy_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4788	1	SkillSound4.mass_frenzy_cast	SkillSound4.mass_frenzy_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4989	1	SkillSound.might_shot			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4990	1	SkillSound.heal_shot			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4991	1	SkillSound3.acumen_shot			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4992	1	SkillSound.empower_shot			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4993	1	SkillSound.war_cry_cast	SkillSound.Critical_Hit_02		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4994	1	SkillSound4.fatal_strike_cast	SkillSound4.fatal_strike_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000		SkillSound4.fatal_strike_shot		0.000000	0.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4995	1	SkillSound.empower_cast	SkillSound.teleport_out		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4996	1	SkillSound.empower_cast	SkillSound.teleport_out		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4998	1	SkillSound.wind_strike_cast	SkillSound.wind_strike_shot	SkillSound.wind_strike_explotion	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
4999	1	SkillSound.vampiric_touch_cast	SkillSound.vampiric_touch_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5000	1	SkillSound.war_cry_cast	SkillSound.Critical_Hit_02		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5001	1	SkillSound.vampiric_touch_cast	SkillSound.vampiric_touch_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5002	1	SkillSound.might_cast	SkillSound.regeneration_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5003	1	SkillSound4.hurricane_cast	SkillSound4.hurricane_shot	SkillSound4.hurricane_explosion	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000		SkillSound4.hurricane_shot	SkillSound4.hurricane_explosion	0.000000	0.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5004	1	skillsound2.baium_thunderbolt	skillsound2.baium_lightning		250.000000	600.000000	250.000000	600.000000	0.000000	0.000000	skillsound2.baium_thunderbolt	skillsound2.baium_lightning		250.000000	600.000000	250.000000	600.000000	0.000000	0.000000		skillsound2.baium_lightning		0.000000	0.000000	250.000000	600.000000	0.000000	0.000000																															250.000000	50.000000
5006	1	SkillSound6.frintessa_08			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000	SkillSound6.frintessa_08			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5007	1	SkillSound6.frintessa_04			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000	SkillSound6.frintessa_04			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5007	1	SkillSound6.frintessa_02			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000	SkillSound6.frintessa_02			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5007	2	SkillSound6.frintessa_03			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000	SkillSound6.frintessa_03			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5007	3	SkillSound6.frintessa_05			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000	SkillSound6.frintessa_05			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5007	4	SkillSound6.frintessa_06			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000	SkillSound6.frintessa_06			254.000000	800.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5009	5	SkillSound.blaze_cast	SkillSound.Critical_Hit_02		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000	SkillSound.blaze_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5010	1	SkillSound.blaze_cast	SkillSound.blaze_explotion		250.000000	40.000000	250.000000	60.000000	0.000000	0.000000	SkillSound.blaze_cast	SkillSound.blaze_explotion		250.000000	40.000000	250.000000	60.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5015	1	SkillSound2.antaras_breath_shot	SkillSound2.antaras_breath_shot	SkillSound2.antaras_breath_shot	250.000000	600.000000	250.000000	600.000000	250.000000	600.000000	SkillSound2.antaras_fear	SkillSound2.antaras_fear	SkillSound2.antaras_fear	250.000000	600.000000	250.000000	600.000000	250.000000	600.000000	SkillSound2.antaras_fear	SkillSound2.antaras_fear	SkillSound2.antaras_fear	250.000000	600.000000	250.000000	600.000000	250.000000	600.000000																															250.000000	50.000000
5021	1	SkillSound.aura_burn_cast	skillsound2.lightning_strike_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5022	1	SkillSound.sleep_cast	SkillSound.sleep_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5023	1	SkillSound3.soil_shot			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5024	1	SkillSound.curse_poison_shot	SkillSound.sleep_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5037	1	SkillSound.curse_poison_shot	SkillSound.sleep_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5056	1	SkillSound4.hurricane_cast	SkillSound4.hurricane_shot	SkillSound4.hurricane_explosion	250.000000	40.000000	250.000000	40.000000	250.000000	80.000000		SkillSound4.hurricane_shot	SkillSound4.hurricane_explosion	0.000000	0.000000	250.000000	40.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5073	1		SkillSound.wind_strike_shot	SkillSound.wind_strike_explotion	0.000000	0.000000	250.000000	40.000000	250.000000	80.000000			SkillSound.wind_strike_explotion	0.000000	0.000000	0.000000	0.000000	250.000000	80.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5077	1	SkillSound.heal_shot			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5079	1	SkillSound.might_cast	SkillSound.might_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5080	1	SkillSound.might_cast	SkillSound.might_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5081	1	SkillSound4.fatal_strike_cast	SkillSound.Critical_Hit		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5082	1	SkillSound4.fatal_strike_cast	SkillSound.Critical_Hit		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5083	1	SkillSound3.shieldstun_cast	SkillSound3.shieldstun_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5084	1	SkillSound4.fatal_strike_cast	SkillSound.Critical_Hit		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5085	1	SkillSound2.lightning_strike_cast	skillsound2.lightning_strike_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5086	1	SkillSound.poison_cloud_cast	SkillSound.curse_poison_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5088	1	SkillSound3.battle_roar_shot			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5089	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	800.000000	250.000000	800.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5090	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	800.000000	250.000000	800.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5091	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	800.000000	250.000000	800.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5093	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5094	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5095	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5096	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5097	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5098	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5099	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5100	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5101	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5102	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5103	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5104	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5109	1	SkillSound.empower_cast	SkillSound.teleport_out		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5110	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5111	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5112	1	SkillSound7.shock_cast	SkillSound7.shock_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5120	1	SkillSound7.shock_cast	SkillSound7.shock_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5113	1	SkillSound4.regeneration_shot	SkillSound7.shock_shot		250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5114	1	SkillSound3.soil_shot			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5115	1	SkillSound3.hate_cast	SkillSound3.hate_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5116	1	SkillSound3.soil_shot			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5117	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	600.000000	250.000000	600.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5118	1	SkillSound7.sarien_cancel_shot		SkillSound7.sarien_cancel_shot	250.000000	600.000000	0.000000	0.000000	250.000000	600.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5119	1	SkillSound3.shieldstun_cast	SkillSound3.shieldstun_shot		250.000000	40.000000	250.000000	40.000000	0.000000	0.000000	SkillSound3.fatal_strike_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5121	1	SkillSound4.summon_cast			250.000000	40.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5122	1	SkillSound3.battle_roar_cast	SkillSound4.dash_shot		250.000000	800.000000	250.000000	800.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5123	1	SkillSound3.empower_shot			250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5125	1	SkillSound4.shield_shot			250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5126	1	SkillSound4.regeneration_shot			250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5127	1	SkillSound.might_shot			250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5128	1	SkillSound3.guydunce_shot			250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5129	1	SkillSound3.agility_shot			250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
5130	1	SkillSound4.fatal_strike_shot			250.000000	40.000000	250.000000	40.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000																															250.000000	50.000000
