name	id_mk	id_recipe	level	id_item	count	mp_cost	success_rate	materials_cnt	materials_extra	materials_m[0]_id	materials_m[0]_cnt	materials_m[1]_id	materials_m[1]_cnt	materials_m[2]_id	materials_m[2]_cnt	materials_m[3]_id	materials_m[3]_cnt	materials_m[4]_id	materials_m[4]_cnt	materials_m[5]_id	materials_m[5]_cnt	materials_m[6]_id	materials_m[6]_cnt	materials_m[7]_id	materials_m[7]_cnt	materials_m[8]_id	materials_m[8]_cnt	materials_m[9]_id	materials_m[9]_cnt	materials_m[10]_id	materials_m[10]_cnt
a,mk_dark_legion's_edge_i\0	599	5464	8	2500	1	201	60	9	1	5464	1	5545	14	4047	3	1890	156	1888	156	5550	78	4042	78	1461	161	2133	74				
a,mk_dark_legion's_edge_ii\0	600	5465	8	2500	1	201	100	9	1	5465	1	5545	14	4047	4	1890	334	1888	334	5550	167	4042	167	1461	295	2133	74				
a,mk_sword_of_miracle_i\0	601	5466	8	151	1	201	60	9	1	5466	1	5546	14	4047	3	1890	160	1888	160	5550	80	4042	80	1461	152	2133	74				
a,mk_sword_of_miracle_ii\0	602	5467	8	151	1	201	100	9	1	5467	1	5546	14	4047	4	1890	320	1888	320	5550	160	4042	160	1461	372	2133	74				
a,mk_elemental_sword_i\0	603	5468	7	150	1	192	60	9	1	5468	1	5547	13	4047	3	1890	82	1888	82	5550	41	4042	41	1460	193	2132	143				
a,mk_elemental_sword_ii\0	604	5469	7	150	1	192	100	9	1	5469	1	5547	13	4047	4	1890	196	1888	196	5550	98	4042	98	1460	344	2132	143				
a,mk_tallum_blade_i\0	605	5470	7	80	1	192	60	9	1	5470	1	5548	13	4047	3	1890	82	1888	82	5550	41	4042	41	1460	192	2132	143				
a,mk_tallum_blade_ii\0	606	5471	7	80	1	192	100	9	1	5471	1	5548	13	4047	4	1890	196	1888	196	5550	98	4042	98	1460	344	2132	143				
a,mk_iron_thread\0	607	5472	4	5549	1	40	100	2	0	1868	10	1869	5																		
a,mk_reinforcing_plate\0	608	5473	4	5550	1	40	100	2	0	5549	5	1876	5																		
a,mk_reorins_mold\0	609	5474	5	5551	1	50	100	3	0	1884	40	5550	10	1877	15																
a,mk_warsmith_mold\0	610	5475	6	5552	1	60	100	3	0	1891	1	4041	10	4042	5																
a,mk_arcsmith_anvil\0	611	5476	6	5553	1	60	100	3	0	4046	3	4040	20	4044	10																
a,mk_warsmith_holder\0	612	5477	6	5554	1	60	100	3	0	4045	2	4039	10	1868	20																
a,mk_sealed_phoenix's_earing_i\0	613	6331	7	6324	1	192	70	8	1	6331	1	6341	13	4048	1	1895	35	1887	21	4044	7	1460	18	2132	29						
a,mk_sealed_phoenix's_earing_ii\0	614	6332	7	6324	1	192	100	8	1	6332	1	6341	13	5552	1	1895	35	1887	21	4044	7	1460	27	2132	29						
a,mk_sealed_majestic_earing_i\0	615	6337	8	6327	1	201	70	8	1	6337	1	6342	14	4048	1	1895	65	1887	39	4044	13	1461	15	2133	5						
a,mk_sealed_majestic_earing_ii\0	616	6338	8	6327	1	201	100	8	1	6338	1	6342	14	5552	1	1895	80	1887	48	4044	16	1461	24	2133	5						
a,mk_sealed_phoenix's_necklace_i\0	617	6329	7	6323	1	192	70	8	1	6329	1	6343	13	4048	1	1895	55	1887	33	4044	11	1460	23	2132	12						
a,mk_sealed_phoenix's_necklace_ii\0	618	6330	7	6323	1	192	100	8	1	6330	1	6343	13	5552	1	1895	60	1887	36	4044	12	1460	37	2132	12						
a,mk_sealed_majestic_necklace_i\0	619	6335	8	6326	1	201	70	8	1	6335	1	6344	14	4048	1	1895	100	1887	60	4044	20	1461	17	2133	6						
a,mk_sealed_majestic_necklace_ii\0	620	6336	8	6326	1	201	100	8	1	6336	1	6344	14	5552	1	1895	120	1887	72	4044	24	1461	34	2133	6						
a,mk_sealed_phoenix's_ring_i\0	621	6333	7	6325	1	192	70	8	1	6333	1	6345	13	1892	1	1895	30	1887	18	4044	6	1460	11	2132	18						
a,mk_sealed_phoenix's_ring_ii\0	622	6334	7	6325	1	192	100	8	1	6334	1	6345	13	4048	1	1895	40	1887	24	4044	8	1460	17	2132	18						
a,mk_sealed_majestic_ring_i\0	623	6339	8	6328	1	201	70	8	1	6339	1	6346	14	1892	1	1895	45	1887	27	4044	9	1461	12	2133	3						
a,mk_sealed_majestic_ring_ii\0	624	6340	8	6328	1	201	100	8	1	6340	1	6346	14	4048	1	1895	70	1887	42	4044	14	1461	15	2133	3						
a,mk_shining_arrow\0	625	6901	5	1345	500	150	100	2	0	1876	2	1878	4																		
a,mk_forgotten_blade_i\0	626	6881	9	6364	1	225	60	9	1	6881	1	6688	17	5554	4	1890	264	1888	264	5550	132	4042	132	1462	211	2134	43				
a,mk_forgotten_blade_ii\0	627	6882	9	6364	1	225	100	9	1	6882	1	6688	17	5554	8	1890	486	1888	486	5550	243	4042	243	1462	399	2134	43				
a,mk_basalt_battlehammer_i\0	628	6883	9	6365	1	225	60	10	1	6883	1	6689	17	5554	4	1890	154	1888	154	5550	308	1885	77	4042	77	1462	211	2134	43		
a,mk_basalt_battlehammer_ii\0	629	6884	9	6365	1	225	100	10	1	6884	1	6689	17	5554	8	1890	284	1888	284	5550	568	1885	142	4042	142	1462	398	2134	43		
a,mk_imperial_staff_i\0	630	6885	9	6366	1	225	60	10	1	6885	1	6690	17	5554	4	1893	121	5550	242	1889	121	1881	242	4042	121	1462	210	2134	43		
a,mk_imperial_staff_ii\0	631	6886	9	6366	1	225	100	10	1	6886	1	6690	17	5554	8	1893	222	5550	444	1889	222	1881	444	4042	222	1462	400	2134	43		
a,mk_angel_slayer_i\0	632	6887	9	6367	1	225	60	9	1	6887	1	6691	17	5554	4	1890	264	1888	264	5550	132	4042	132	1462	211	2134	43				
a,mk_angel_slayer_ii\0	633	6888	9	6367	1	225	100	9	1	6888	1	6691	17	5554	8	1890	486	1888	486	5550	243	4042	243	1462	399	2134	43				
a,mk_shining_bow_i\0	634	6889	9	6368	1	225	60	9	0	6889	1	6692	17	5554	4	1890	375	1888	75	5550	150	4042	75	1462	212	2134	43				
a,mk_shining_bow_ii\0	635	6890	9	6368	1	225	100	9	0	6890	1	6692	17	5554	8	1890	695	1888	139	5550	278	4042	139	1462	397	2134	43				
a,mk_dragon_hunter_axe_i\0	636	6891	9	6369	1	225	60	10	1	6891	1	6693	17	5554	4	1890	248	1888	124	5550	248	1885	62	4042	62	1462	214	2134	43		
a,mk_dragon_hunter_axe_ii\0	637	6892	9	6369	1	225	100	10	1	6892	1	6693	17	5554	8	1890	464	1888	232	5550	464	1885	116	4042	116	1462	395	2134	43		
a,mk_saint_spear_i\0	638	6893	9	6370	1	225	60	10	1	6893	1	6694	17	5554	4	1890	248	1888	124	5550	248	1885	62	4042	62	1462	214	2134	43		
a,mk_saint_spear_ii\0	639	6894	9	6370	1	225	100	10	1	6894	1	6694	17	5554	8	1890	464	1888	232	5550	464	1885	116	4042	116	1462	395	2134	43		
a,mk_demon_splinter_i\0	640	6895	9	6371	1	225	60	10	1	6895	1	6695	17	5554	4	1890	154	1888	154	5550	308	1885	77	4042	77	1462	211	2134	43		
a,mk_demon_splinter_ii\0	641	6896	9	6371	1	225	100	10	1	6896	1	6695	17	5554	8	1890	284	1888	284	5550	568	1885	142	4042	142	1462	398	2134	43		
a,mk_heavens_divider_i\0	642	6897	9	6372	1	225	60	9	1	6897	1	6696	17	5554	4	1890	292	1888	146	5550	146	4042	146	1462	212	2134	43				
a,mk_heavens_divider_ii\0	643	6898	9	6372	1	225	100	9	1	6898	1	6696	17	5554	8	1890	540	1888	270	5550	270	4042	270	1462	399	2134	43				
a,mk_arcana_mace_i\0	644	6899	9	6579	1	225	60	10	1	6899	1	6697	17	5554	4	1890	154	1888	154	5550	308	1885	77	4042	77	1462	211	2134	43		
a,mk_arcana_mace_ii\0	645	6900	9	6579	1	225	100	10	1	6900	1	6697	17	5554	8	1890	284	1888	284	5550	568	1885	142	4042	142	1462	398	2134	43		
a,mk_sealed_sanddragon's_earing_i\0	646	6847	9	6724	1	225	70	8	1	6847	1	6698	17	5552	1	1895	105	1887	63	4044	21	1462	18	2134	3						
a,mk_sealed_sanddragon's_earing_ii\0	647	6848	9	6724	1	225	100	8	1	6848	1	6698	17	5552	1	1895	195	1887	117	4044	39	1462	29	2134	3						
a,mk_sealed_ring_of_aurakyria_i\0	648	6849	9	6725	1	225	70	8	1	6849	1	6699	17	4048	1	1895	85	1887	51	4044	17	1462	12	2134	2						
a,mk_sealed_ring_of_aurakyria_ii\0	649	6850	9	6725	1	225	100	8	1	6850	1	6699	17	4048	1	1895	145	1887	87	4044	29	1462	20	2134	2						
a,mk_sealed_dragon_necklace_i\0	650	6851	9	6726	1	225	70	8	1	6851	1	6700	17	5552	1	1895	160	1887	96	4044	32	1462	24	2134	4						
a,mk_sealed_dragon_necklace_ii\0	651	6852	9	6726	1	225	100	8	1	6852	1	6700	17	5552	1	1895	280	1887	168	4044	56	1462	39	2134	4						
a,mk_sealed_imperial_crusader_armor_i\0	652	6853	9	6674	1	225	60	7	0	6853	1	6701	17	5553	3	1890	117	4043	78	1462	62	2134	11								
a,mk_sealed_imperial_crusader_armor_ii\0	653	6854	9	6674	1	225	100	7	0	6854	1	6701	17	5553	4	1890	273	4043	182	1462	117	2134	11								
a,mk_sealed_imperial_crusader_gaiters_i\0	654	6855	9	6675	1	225	60	7	1	6855	1	6702	17	5553	2	1890	72	4043	48	1462	37	2134	6								
a,mk_sealed_imperial_crusader_gaiters_ii\0	655	6856	9	6675	1	225	100	7	1	6856	1	6702	17	5553	3	1890	156	4043	104	1462	73	2134	6								
a,mk_sealed_imperial_crusader_gauntlet_i\0	656	6857	9	6676	1	225	60	8	1	6857	1	6703	17	5552	1	1894	60	1885	36	4043	12	1462	16	2134	2						
a,mk_sealed_imperial_crusader_gauntlet_ii\0	657	6858	9	6676	1	225	100	8	1	6858	1	6703	17	5552	1	1894	155	1885	93	4043	31	1462	30	2134	2						
a,mk_sealed_imperial_crusader_boots_i\0	658	6859	9	6677	1	225	60	8	1	6859	1	6704	17	5552	1	1894	60	1885	36	4043	12	1462	16	2134	2						
a,mk_sealed_imperial_crusader_boots_ii\0	659	6860	9	6677	1	225	100	8	1	6860	1	6704	17	5552	1	1894	155	1885	93	4043	31	1462	30	2134	2						
a,mk_sealed_imperial_crusader_shield_i\0	660	6861	9	6678	1	225	60	9	1	6861	1	6705	17	5551	1	1890	36	1894	12	1888	12	4043	12	1462	17	2134	2				
a,mk_sealed_imperial_crusader_shield_ii\0	661	6862	9	6678	1	225	100	9	1	6862	1	6705	17	5551	1	1890	87	1894	29	1888	29	4043	29	1462	32	2134	2				
a,mk_sealed_imperial_crusader_helmet_i\0	662	6863	9	6679	1	225	60	7	1	6863	1	6706	17	5551	1	1894	170	4043	17	1462	25	2134	4								
a,mk_sealed_imperial_crusader_helmet_ii\0	663	6864	9	6679	1	225	100	7	1	6864	1	6706	17	5551	1	1894	370	4043	37	1462	43	2134	4								
a,mk_sealed_draconic_leather_armor_i\0	664	6865	9	6680	1	225	60	9	0	6865	1	6707	17	5553	3	1894	336	1895	168	1889	84	4043	84	1462	75	2134	14				
a,mk_sealed_draconic_leather_armor_ii\0	665	6866	9	6680	1	225	100	9	0	6866	1	6707	17	5553	6	1894	608	1895	304	1889	152	4043	152	1462	144	2134	14				
a,mk_sealed_draconic_leather_gloves_i\0	666	6867	9	6681	1	225	60	8	1	6867	1	6708	17	5552	1	1894	60	1885	36	4043	12	1462	16	2134	2						
a,mk_sealed_draconic_leather_gloves_ii\0	667	6868	9	6681	1	225	100	8	1	6868	1	6708	17	5552	1	1894	155	1885	93	4043	31	1462	30	2134	2						
a,mk_sealed_draconic_leather_boots_i\0	668	6869	9	6682	1	225	60	8	1	6869	1	6709	17	5552	1	1894	60	1885	36	4043	12	1462	16	2134	2						
a,mk_sealed_draconic_leather_boots_ii\0	669	6870	9	6682	1	225	100	8	1	6870	1	6709	17	5552	1	1894	155	1885	93	4043	31	1462	30	2134	2						
a,mk_sealed_draconic_leather_helmet_i\0	670	6871	9	6683	1	225	60	7	1	6871	1	6710	17	5551	1	1894	170	4043	17	1462	25	2134	4								
a,mk_sealed_draconic_leather_helmet_ii\0	671	6872	9	6683	1	225	100	7	1	6872	1	6710	17	5551	1	1894	370	4043	37	1462	43	2134	4								
a,mk_sealed_major_arcana_robe_i\0	672	6873	9	6684	1	225	60	9	0	6873	1	6711	17	5553	3	1894	336	1895	168	1889	84	4043	84	1462	75	2134	14				
a,mk_sealed_major_arcana_robe_ii\0	673	6874	9	6684	1	225	100	9	0	6874	1	6711	17	5553	6	1894	608	1895	304	1889	152	4043	152	1462	144	2134	14				
a,mk_sealed_major_arcana_gloves_i\0	674	6875	9	6685	1	225	60	8	1	6875	1	6712	17	5552	1	1894	60	1885	36	4043	12	1462	16	2134	2						
a,mk_sealed_major_arcana_gloves_ii\0	675	6876	9	6685	1	225	100	8	1	6876	1	6712	17	5552	1	1894	155	1885	93	4043	31	1462	30	2134	2						
a,mk_sealed_major_arcana_boots_i\0	676	6877	9	6686	1	225	60	8	1	6877	1	6713	17	5552	1	1894	60	1885	36	4043	12	1462	16	2134	2						
a,mk_sealed_major_arcana_boots_ii\0	677	6878	9	6686	1	225	100	8	1	6878	1	6713	17	5552	1	1894	155	1885	93	4043	31	1462	30	2134	2						
a,mk_sealed_major_arcana_hood_i\0	678	6879	9	6687	1	225	60	7	1	6879	1	6714	17	5551	1	1894	170	4043	17	1462	25	2134	4								
a,mk_sealed_major_arcana_hood_ii\0	679	6880	9	6687	1	225	100	7	1	6880	1	6714	17	5551	1	1894	370	4043	37	1462	43	2134	4								
a,mk_fish_oil_average\0	680	6920	2	6909	1	75	100	1	0	6908	4																				
a,mk_fish_oil_high\0	681	6921	3	6910	1	99	100	1	0	6909	4																				
a,mk_party_mask\0	682	6922	4	5808	1	138	100	4	0	6922	1	6904	20	6913	300	6914	150														
a,mk_hair_pin_of_lady\0	683	6923	4	6844	1	138	100	4	0	6923	1	6905	20	6913	300	6914	150														
a,mk_eye_bandage_of_pirate\0	684	6924	4	6845	1	138	100	4	0	6924	1	6906	20	6913	300	6914	150														
a,mk_monocle\0	685	6925	4	6846	1	138	100	4	0	6925	1	6907	20	6913	300	6914	150														
a,mk_lesser_healing_potion\0	686	6926	1	1060	1	30	100	1	0	6908	2																				
a,mk_healing_potion\0	687	6927	2	1061	1	90	100	2	0	6908	2	6911	1																		
a,mk_greater_healing_potion\0	688	6928	5	1539	1	150	100	2	0	6908	3	6911	3																		
a,mk_antidote\0	689	6929	1	1831	1	45	100	1	0	6908	2																				
a,mk_advanced_antidote\0	690	6930	2	1832	1	90	100	1	0	6908	3																				
a,mk_bandage\0	691	6931	1	1833	1	45	100	1	0	6908	2																				
a,mk_emergency_dressing\0	692	6932	2	1834	1	90	100	1	0	6908	3																				
a,mk_quick_step_potion\0	693	6933	1	734	1	60	100	2	0	6908	4	6911	4																		
a,mk_swift_attack_potion\0	694	6934	1	735	1	60	100	2	0	6908	5	6911	9																		
a,mk_adv_quick_step_potion\0	695	6935	3	1374	1	120	100	2	0	6909	4	6911	7																		
a,mk_adv_swift_attack_potion\0	696	6936	3	1375	1	120	100	2	0	6909	10	6911	12																		
a,mk_potion_of_acumen2\0	697	6937	1	6035	1	60	100	2	0	6908	10	6911	7																		
a,mk_potion_of_acumen3\0	698	6938	3	6036	1	120	100	2	0	6909	10	6911	12																		
a,mk_bighead_potion\0	699	6939	2	5234	1	96	100	3	0	6939	1	6909	10	6911	28																
a,mk_masktype_a_potion\0	700	6940	3	5235	1	114	100	4	0	6940	1	6909	6	6911	50	6912	15														
a,mk_masktype_b_potion\0	701	6941	3	5236	1	114	100	4	0	6941	1	6909	6	6911	50	6912	15														
a,mk_masktype_c_potion\0	702	6942	3	5237	1	114	100	4	0	6942	1	6909	6	6911	50	6912	15														
a,mk_haircolor_a_potion\0	703	6943	3	5238	1	114	100	4	0	6943	1	6909	6	6911	50	6912	15														
a,mk_haircolor_b_potion\0	704	6944	3	5239	1	114	100	4	0	6944	1	6909	6	6911	50	6912	15														
a,mk_haircolor_c_potion\0	705	6945	3	5240	1	114	100	4	0	6945	1	6909	6	6911	50	6912	15														
a,mk_haircolor_d_potion\0	706	6946	3	5241	1	114	100	4	0	6946	1	6909	6	6911	50	6912	15														
a,mk_hairstyle_a_potion\0	707	6947	3	5242	1	114	100	4	0	6947	1	6909	6	6911	50	6912	15														
a,mk_hairstyle_b_potion\0	708	6948	3	5243	1	114	100	4	0	6948	1	6909	6	6911	50	6912	15														
a,mk_hairstyle_c_potion\0	709	6949	3	5244	1	114	100	4	0	6949	1	6909	6	6911	50	6912	15														
a,mk_hairstyle_d_potion\0	710	6950	3	5245	1	114	100	4	0	6950	1	6909	6	6911	50	6912	15														
a,mk_hairstyle_e_potion\0	711	6951	3	5246	1	114	100	4	0	6951	1	6909	6	6911	50	6912	15														
a,mk_hairstyle_f_potion\0	712	6952	3	5247	1	114	100	4	0	6952	1	6909	6	6911	50	6912	15														
a,mk_hairstyle_g_potion\0	713	6953	3	5248	1	114	100	4	0	6953	1	6909	6	6911	50	6912	15														
a,mk_dye_s1c1_d\0	714	6954	4	4469	1	126	100	4	0	6954	1	6909	10	6915	70	6916	10														
a,mk_dye_s1d1_d\0	715	6955	4	4470	1	126	100	4	0	6955	1	6909	10	6915	70	6916	10														
a,mk_dye_c1s1_d\0	716	6956	4	4471	1	126	100	4	0	6956	1	6909	10	6915	70	6916	10														
a,mk_dye_c1d1_d\0	717	6957	4	4472	1	126	100	4	0	6957	1	6909	10	6915	70	6916	10														
a,mk_dye_d1s1_d\0	718	6958	4	4473	1	126	100	4	0	6958	1	6909	10	6915	70	6916	10														
a,mk_dye_d1c1_d\0	719	6959	4	4474	1	126	100	4	0	6959	1	6909	10	6915	70	6916	10														
a,mk_dye_i1m1_d\0	720	6960	4	4475	1	126	100	4	0	6960	1	6909	10	6915	70	6916	10														
a,mk_dye_i1w1_d\0	721	6961	4	4476	1	126	100	4	0	6961	1	6909	10	6915	70	6916	10														
a,mk_dye_m1i1_d\0	722	6962	4	4477	1	126	100	4	0	6962	1	6909	10	6915	70	6916	10														
a,mk_dye_m1w1_d\0	723	6963	4	4478	1	126	100	4	0	6963	1	6909	10	6915	70	6916	10														
a,mk_dye_w1i1_d\0	724	6964	4	4479	1	126	100	4	0	6964	1	6909	10	6915	70	6916	10														
a,mk_dye_w1m1_d\0	725	6965	4	4480	1	126	100	4	0	6965	1	6909	10	6915	70	6916	10														
a,mk_dye_s1c1_c\0	726	6966	4	4553	1	138	100	4	0	6966	1	6910	5	6915	90	6916	15														
a,mk_dye_s1d1_c\0	727	6967	4	4554	1	138	100	4	0	6967	1	6910	5	6915	90	6916	15														
a,mk_dye_c1s1_c\0	728	6968	4	4555	1	138	100	4	0	6968	1	6910	5	6915	90	6916	15														
a,mk_dye_c1c1_c\0	729	6969	4	4556	1	138	100	4	0	6969	1	6910	5	6915	90	6916	15														
a,mk_dye_d1s1_c\0	730	6970	4	4557	1	138	100	4	0	6970	1	6910	5	6915	90	6916	15														
a,mk_dye_d1c1_c\0	731	6971	4	4558	1	138	100	4	0	6971	1	6910	5	6915	90	6916	15														
a,mk_dye_i1m1_c\0	732	6972	4	4559	1	138	100	4	0	6972	1	6910	5	6915	90	6916	15														
a,mk_dye_i1w1_c\0	733	6973	4	4560	1	138	100	4	0	6973	1	6910	5	6915	90	6916	15														
a,mk_dye_m1i1_c\0	734	6974	4	4561	1	138	100	4	0	6974	1	6910	5	6915	90	6916	15														
a,mk_dye_m1w1_c\0	735	6975	4	4562	1	138	100	4	0	6975	1	6910	5	6915	90	6916	15														
a,mk_dye_w1i1_c\0	736	6976	4	4563	1	138	100	4	0	6976	1	6910	5	6915	90	6916	15														
a,mk_dye_w1m1_c\0	737	6977	4	4564	1	138	100	4	0	6977	1	6910	5	6915	90	6916	15														
a,mk_dye_s2c2_c\0	738	6978	5	4589	1	147	100	4	0	6978	1	6910	7	6915	98	6916	22														
a,mk_dye_s2d2_c\0	739	6979	5	4590	1	147	100	4	0	6979	1	6910	7	6915	98	6916	22														
a,mk_dye_c2s2_c\0	740	6980	5	4591	1	147	100	4	0	6980	1	6910	7	6915	98	6916	22														
a,mk_dye_c2c2_c\0	741	6981	5	4592	1	147	100	4	0	6981	1	6910	7	6915	98	6916	22														
a,mk_dye_d2s2_c\0	742	6982	5	4593	1	147	100	4	0	6982	1	6910	7	6915	98	6916	22														
a,mk_dye_d2c2_c\0	743	6983	5	4594	1	147	100	4	0	6983	1	6910	7	6915	98	6916	22														
a,mk_dye_i2m2_c\0	744	6984	5	4595	1	147	100	4	0	6984	1	6910	7	6915	98	6916	22														
a,mk_dye_i2w2_c\0	745	6985	5	4596	1	147	100	4	0	6985	1	6910	7	6915	98	6916	22														
a,mk_dye_m2i2_c\0	746	6986	5	4597	1	147	100	4	0	6986	1	6910	7	6915	98	6916	22														
a,mk_dye_m2w2_c\0	747	6987	5	4598	1	147	100	4	0	6987	1	6910	7	6915	98	6916	22														
a,mk_dye_w2i2_c\0	748	6988	5	4599	1	147	100	4	0	6988	1	6910	7	6915	98	6916	22														
a,mk_dye_w2m2_c\0	749	6989	5	4600	1	147	100	4	0	6989	1	6910	7	6915	98	6916	22														
a,mk_dye_s3c3_c\0	750	6990	5	4601	1	156	100	4	0	6990	1	6910	12	6915	130	6916	40														
a,mk_dye_s3d3_c\0	751	6991	5	4602	1	156	100	4	0	6991	1	6910	12	6915	130	6916	40														
a,mk_dye_c3s3_c\0	752	6992	5	4603	1	156	100	4	0	6992	1	6910	12	6915	130	6916	40														
a,mk_dye_c3c3_c\0	753	6993	5	4604	1	156	100	4	0	6993	1	6910	12	6915	130	6916	40														
a,mk_dye_d3s3_c\0	754	6994	5	4605	1	156	100	4	0	6994	1	6910	12	6915	130	6916	40														
a,mk_dye_d3c3_c\0	755	6995	5	4606	1	156	100	4	0	6995	1	6910	12	6915	130	6916	40														
a,mk_dye_i3m3_c\0	756	6996	5	4607	1	156	100	4	0	6996	1	6910	12	6915	130	6916	40														
a,mk_dye_i3w3_c\0	757	6997	5	4608	1	156	100	4	0	6997	1	6910	12	6915	130	6916	40														
a,mk_dye_m3i3_c\0	758	6998	5	4609	1	156	100	4	0	6998	1	6910	12	6915	130	6916	40														
a,mk_dye_m3w3_c\0	759	6999	5	4610	1	156	100	4	0	6999	1	6910	12	6915	130	6916	40														
a,mk_dye_w3i3_c\0	760	7000	5	4611	1	156	100	4	0	7000	1	6910	12	6915	130	6916	40														
a,mk_dye_w3m3_c\0	761	7001	5	4612	1	156	100	4	0	7001	1	6910	12	6915	130	6916	40														
a,mk_dye_s4c4_c\0	762	7002	6	4613	1	168	100	4	0	7002	1	6910	16	6915	230	6916	60														
a,mk_dye_s4d4_c\0	763	7003	6	4614	1	168	100	4	0	7003	1	6910	16	6915	230	6916	60														
a,mk_dye_c4s4_c\0	764	7004	6	4615	1	168	100	4	0	7004	1	6910	16	6915	230	6916	60														
a,mk_dye_c4c4_c\0	765	7005	6	4616	1	168	100	4	0	7005	1	6910	16	6915	230	6916	60														
a,mk_dye_d4s4_c\0	766	7006	6	4617	1	168	100	4	0	7006	1	6910	16	6915	230	6916	60														
a,mk_dye_d4c4_c\0	767	7007	6	4618	1	168	100	4	0	7007	1	6910	16	6915	230	6916	60														
a,mk_dye_i4m4_c\0	768	7008	6	4619	1	168	100	4	0	7008	1	6910	16	6915	230	6916	60														
a,mk_dye_i4w4_c\0	769	7009	6	4620	1	168	100	4	0	7009	1	6910	16	6915	230	6916	60														
a,mk_dye_m4i4_c\0	770	7010	6	4621	1	168	100	4	0	7010	1	6910	16	6915	230	6916	60														
a,mk_dye_m4w4_c\0	771	7011	6	4622	1	168	100	4	0	7011	1	6910	16	6915	230	6916	60														
a,mk_dye_w4i4_c\0	772	7012	6	4623	1	168	100	4	0	7012	1	6910	16	6915	230	6916	60														
a,mk_dye_w4m4_c\0	773	7013	6	4624	1	168	100	4	0	7013	1	6910	16	6915	230	6916	60														
a,mk_draconic_bow_i\0	774	7580	9	7575	1	225	60	10	1	7580	1	7579	17	5554	4	1890	385	5550	154	1885	77	1889	77	4042	77	1462	214	2134	43		
a,mk_draconic_bow_ii\0	775	7581	9	7575	1	225	100	10	1	7581	1	7579	17	5554	8	1890	715	5550	286	1885	143	1889	143	4042	143	1462	399	2134	43		
a,mk_racoon_ear\0	776	7689	4	7680	1	138	100	4	0	7689	1	7684	20	6913	300	6914	150														
a,mk_outlaw_eyepatch\0	777	7690	4	7681	1	138	100	4	0	7690	1	7685	20	6913	300	6914	150														
a,mk_maidens_hairpin\0	778	7691	4	7682	1	138	100	4	0	7691	1	7686	20	6913	300	6914	150														
a,mk_rabbit_ear\0	779	7692	4	7683	1	138	100	4	0	7692	1	7687	20	6913	300	6914	150														
a,mk_cat_ear\0	780	7693	4	6843	1	138	100	4	0	7693	1	7688	20	6913	300	6914	150														
a,mk_forget_me_not_hairpin\0	781	7699	4	7695	1	138	100	4	0	7699	1	7697	20	6913	300	6914	150														
a,mk_daisy_hairpin\0	782	7700	4	7696	1	138	100	4	0	7700	1	7698	20	6913	300	6914	150														
a,mk_iron_sword\0	783	8294	2	7880	1	84	100	6	0	8327	4	1883	3	1880	60	1879	30	1458	117	2130	34										
a,mk_sword_of_priest\0	784	8301	2	7885	1	84	100	6	0	8332	4	1883	2	1880	50	1879	50	1458	117	2130	34										
a,mk_giants_sword\0	785	8295	3	7881	1	120	100	6	0	8328	7	1883	3	1880	210	1879	105	1458	430	2130	139										
a,mk_sword_of_magic_fog\0	786	8302	3	7886	1	120	100	6	0	8333	7	1883	2	1880	172	1879	172	1458	430	2130	139										
a,mk_mace_of_priest\0	787	8307	3	7890	1	120	100	6	0	8337	7	1880	128	1879	128	1885	64	1458	430	2130	139										
a,mk_giants_hammer\0	788	8317	3	7896	1	120	100	6	0	8343	7	1880	176	1879	88	1885	44	1458	430	2130	139										
a,mk_sword_of_paagrio\0	789	8296	5	7882	1	156	100	7	0	8329	10	1891	3	1890	52	1888	26	5220	104	1459	300	2131	166								
a,mk_horn_of_karik\0	790	8319	5	7898	1	156	100	7	0	8345	10	1890	72	1888	36	1885	18	5220	90	1459	300	2131	166								
a,mk_mystery_sword\0	791	8303	4	7887	1	138	100	7	0	8334	8	1891	2	1890	25	1888	25	5220	50	1458	700	2131	81								
a,mk_sword_of_eclipse\0	792	8304	6	7888	1	165	100	7	0	8335	11	1891	2	1890	76	1888	76	5220	152	1459	410	2131	248								
a,mk_eclipse_axe\0	793	8308	6	7891	1	165	100	7	0	8338	11	1890	80	1888	80	1885	40	5220	160	1459	410	2131	248								
a,mk_spell_breaker_i\0	794	8310	6	7892	1	174	60	8	1	8310	1	8339	12	1890	80	1888	80	1885	40	4042	40	1459	325	2132	62						
a,mk_spell_breaker_ii\0	795	8309	6	7892	1	174	100	9	1	8309	1	8339	12	4045	3	1890	118	1888	118	1885	59	4042	59	1459	499	2132	62				
a,mk_ice_storm_hammer_i\0	796	8322	6	7900	1	174	60	8	1	8322	1	8347	12	1890	100	1888	50	1885	25	4042	25	1459	360	2132	62						
a,mk_ice_storm_hammer_ii\0	797	8321	6	7900	1	174	100	9	1	8321	1	8347	12	4045	4	1890	160	1888	80	1885	40	4042	40	1459	353	2132	62				
a,mk_tears_of_wizard_i\0	798	8306	7	7889	1	183	60	8	1	8306	1	8336	13	1891	2	1890	120	1888	120	4042	60	1460	160	2132	98						
a,mk_tears_of_wizard_ii\0	799	8305	7	7889	1	183	100	8	1	8305	1	8336	13	4047	2	1890	172	1888	172	4042	86	1460	341	2132	98						
