id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
2463	1	u,Кончается топливо, требуется дозаправка :)!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2464	1	u,Закончилось Топливо Летающего Корабля (EP). Скорость корабля будет минимальной.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2465	1	u,Вы выбрали игру без ограничения по классам. Вы правда хотите принять в ней участие?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2466	1	u,Питомец, вызванный в режиме помощника, не может использовать умения.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2467	1	u,Вы хотите начать игру прямо сейчас?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2468	1	u,Вы использовали очки для того, чтобы сообщить о $c1. У Вас осталось $s2 очков.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2469	1	u,Вы использовали все имевшиеся очки. Они будут восстановлены после полудня.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2470	1	u,Сообщить о данном персонаже нельзя. Он находится в мирной зоне, на поле боя или участвует в Войне Кланов или Олимпиаде.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2471	1	u,Сообщить о данном персонаже нельзя. О нем уже доложил член Вашего клана или альянса, либо сообщение было подано с Вашего IP.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2472	1	u,Сообщить о данном персонаже нельзя. Уже получено послание о нем с другого персонажа Вашего аккаунта.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2473	1	u,Получено сообщение о том, что Вы применяете нелегальную программу. Вы не сможете использовать чат в течение 10 мин.\0	0	79	9B	B0	FF	a,	a,	1	0	60	1	0	u,Запрет на чат: 10 мин.\0	a,none\0
2474	1	u,Получено сообщение о том, что Вы используете нелегальную программу. Вы не сможете вступить в группу в течение 60 мин.\0	0	79	9B	B0	FF	a,	a,	1	0	60	1	0	u,Запрет на вступление в группу: 60 мин.\0	a,none\0
2475	1	u,Получено сообщение о том, что Вы применяете нелегальную программу. Вы не сможете вступить в группу в течение 120 мин.\0	0	79	9B	B0	FF	a,	a,	1	0	60	1	0	u,Запрет на вступление в группу: 120 мин.\0	a,none\0
2476	1	u,Получено сообщение о том, что Вы используете нелегальную программу. Вы не сможете вступить в группу в течение 180 мин.\0	0	79	9B	B0	FF	a,	a,	1	0	60	1	0	u,Запрет на вступление в группу: 180 мин.\0	a,none\0
2477	1	u,Получено сообщение о том, что Вы используете нелегальную программу. Вы будете ограничены в передвижении на 120 мин.\0	0	79	9B	B0	FF	a,	a,	1	0	60	1	0	u,Ограничение в передвижении: 120 мин.\0	a,none\0
2478	1	u,Получено сообщение о том, что Вы используете нелегальную программу. Вы будете ограничены в передвижении на 180 мин.\0	0	79	9B	B0	FF	a,	a,	1	0	60	1	0	u,Ограничение в передвижении: 180 мин.\0	a,none\0
2479	1	u,Получено сообщение о том, что Вы используете нелегальную программу. Вы будете ограничены в передвижении на 180 мин.\0	0	79	9B	B0	FF	a,	a,	1	0	60	1	0	u,Ограничение в передвижении: 180 мин.\0	a,none\0
2480	1	u,Получено сообщение о том, что Вы используете нелегальную программу. Вы не сможете перемещаться в течение 120 мин.\0	0	79	9B	B0	FF	a,	a,	1	0	60	1	0	u,Запрет на перемещение: 120 мин.\0	a,none\0
2481	1	u,Персонаж $c1 сообщил о том, что Вы используете нелегальную программу, поэтому Вы не сможете получить награду.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2482	1	u,Персонаж $c1 сообщил о том, что Вы используете нелегальную программу, поэтому Вы не можете вступить в группу.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2483	1	u,Получено сообщение о том, что Вы используете нелегальную программу, поэтому чат запрещен.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2484	1	u,Получено сообщение о том, что Вы используете нелегальную программу, поэтому Вы не сможете вступить в группу.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2485	1	u,Получено сообщение о том, что Вы используете нелегальную программу, поэтому Вы будете ограничены в передвижении.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2486	1	u,До сих пор Вы получали штрафы за использование нелегальных программ в соответствии с количеством имеющихся у Вас очков. Со следующего раза наказание будет предусматривать не только игровые штрафы, но и ограничения в использовании аккаунта.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2487	1	u,Получено сообщение о том, что Вы используете нелегальную программу, поэтому игра завершена. Вы сможете снова войти в игру после идентификации личности.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2488	1	u,Ваш уровень не соответствует требованиям. Чтобы попасть в Ущелье, необходимо достичь 75-го уровня.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2489	1	u,Вы не выбрали в качестве цели существо, которым можно управлять, поэтому данная функция недоступна.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2490	1	u,Вы находитесь слишком далеко от существа, поэтому контроль над ним невозможен.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2491	1	u,Не хватает топлива Летающего Корабля, чтобы телепортироваться.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2492	1	u,Вы вызвали Летающий Корабль. Отправление через %s.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2493	1	u,Перевоплотившись в летающее существо, Вы входите в режим "Чат с Enter".\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2494	1	u,Начав управление Летающим Кораблем, Вы входите в режим внутреннего чата.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2495	1	u,W (Вперед), S (Остановиться), A (Влево), D (Вправо), E (Набрать Высоту), Q (Снизиться).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2496	1	u,Нажав клавишу, соответствующую ярлыку, Вы активируете панель ярлыков, а повторно нажав на нее или на пробел, Вы активируете ярлык.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2497	1	u,Чтобы отключить подсказки, уберите отметку "Системное Обучение" в настройках игры.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2498	1	u,Изменить высоту Летающего Корабля можно также с помощью иконок панели управления.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2499	1	u,Вы не сможете собрать руду сейчас, потому что кто-то уже занимается ее добычей.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2500	1	u,У Вас получилось добыть руду.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2501	1	u,Вы будете перемещены в предыдущую таблицу канала чата.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2502	1	u,Вы будете перемещены в следующую таблицу канала чата.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2503	1	u,Выбранная цель будет отменена.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2504	1	u,Акцент переместится на окно чата.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2505	1	u,Открывает и закрывает окно инвентаря.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2506	1	u,Временно прячет все открытые окна.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2507	1	u,Закрывает все окна.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2508	1	u,Открывает окно управления GM.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2509	1	u,Открывает окно петиций GM.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2510	1	u,Положительный эффект в окне группы включен. Положительный эффект для одного ввода, отрицательный эффект для двух, танец и пение для трех и выключение для четырех.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2511	1	u,Активирует и дезактивирует минимум блокировочных функций.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2512	1	u,Открывает и закрывает окно сообщений MSN.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2513	1	u,Назначьте ярлык к 1-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2514	1	u,Назначьте ярлык к 2-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2515	1	u,Назначьте ярлык к 3-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2516	1	u,Назначьте ярлык к 4-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2517	1	u,Назначьте ярлык к 5-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2518	1	u,Назначьте ярлык к 6-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2519	1	u,Назначьте ярлык к 7-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2520	1	u,Назначьте ярлык к 8-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2521	1	u,Назначьте ярлык к 9-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2522	1	u,Назначьте ярлык к 10-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2523	1	u,Назначьте ярлык к 11-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2524	1	u,Назначьте ярлык к 12-му слоту в окне базовых ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2525	1	u,Назначьте ярлык к 1-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2526	1	u,Назначьте ярлык к 2-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2527	1	u,Назначьте ярлык к 3-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2528	1	u,Назначьте ярлык к 4-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2529	1	u,Назначьте ярлык к 5-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2530	1	u,Назначьте ярлык к 6-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2531	1	u,Назначьте ярлык к 7-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2532	1	u,Назначьте ярлык к 8-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2533	1	u,Назначьте ярлык к 9-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2534	1	u,Назначьте ярлык к 10-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2535	1	u,Назначьте ярлык к 11-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2536	1	u,Назначьте ярлык к 12-му слоту в 1-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2537	1	u,Назначьте ярлык к 1-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2538	1	u,Назначьте ярлык к 2-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2539	1	u,Назначьте ярлык к 3-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2540	1	u,Назначьте ярлык к 4-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2541	1	u,Назначьте ярлык к 5-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2542	1	u,Назначьте ярлык к 6-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2543	1	u,Назначьте ярлык к 7-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2544	1	u,Назначьте ярлык к 8-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2545	1	u,Назначьте ярлык к 9-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2546	1	u,Назначьте ярлык к 10-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2547	1	u,Назначьте ярлык к 11-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2548	1	u,Назначьте ярлык к 12-му слоту в 2-м окне расширенных ярлыков. Нельзя использовать комбинацию Ctrl+Shift.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2549	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2550	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2551	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 3.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2552	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 4.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2553	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 5.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2554	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 6.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2555	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 7.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2556	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 8.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2557	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 9.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2558	1	u,Переместите лист ярлыков в окно базовых ярлыков на стр. 10.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2559	1	u,Открывает и закрывает окно действий, исполняющее действия персонажа и игровые команды.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2560	1	u,Открывает и закрывает доску объявлений.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2561	1	u,Открывает и закрывает калькулятор.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2562	1	u,Прячет и показывает окно чата. По умолчанию оно всегда показывается.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2563	1	u,Открывает и закрывает окно клана, предоставляющее информацию о клане и разнообразные установки касательно клана.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2564	1	u,Открывает и закрывает окно статуса, показывающее детали состояния персонажа.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2565	1	u,Открывает и закрывает окно помощи.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2566	1	u,Открывает и закрывает окно инвентаря.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2567	1	u,Открывает и закрывает окно настроек макросов.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2568	1	u,Открывает и закрывает окно умений, отображающее перечень доступных к использованию умений.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2569	1	u,Прячет и показывает окно меню. По умолчанию показано.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2570	1	u,Открывает и закрывает миникарту, показывающую детализированную информацию об игровом мире.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2571	1	u,Открывает и закрывает окно опций.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2572	1	u,Открывает и закрывает окно подбора группы, помогающее найти других персонажей, желающих сформировать группу.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2573	1	u,Открывает и закрывает журнал квестов, отображающий прогресс в прохождении квестов.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2574	1	u,Прячет и показывает радар. По умолчанию показывает.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2575	1	u,Прячет и показывает окно статуса. По умолчанию показывает.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2576	1	u,Открывает и закрывает окно системных опций, разрешающее детальные настройки меню.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2577	1	u,Не показывать выпавшие предметы. Эта опция может улучшить скорость игры.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2578	1	u,Автоматически посылает приватное сообщение персонажу.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2579	1	u,Выключает все игровые звуки.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2580	1	u,Увеличивает окна ярлыков.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2581	1	u,Устанавливает позиции интерфейса по умолчанию.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2582	1	u,Позволяет повернуться налево.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2583	1	u,Позволяет повернуться направо.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2584	1	u,Позволяет двигаться вперед.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2585	1	u,Позволяет двигаться назад.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2586	1	u,Позволяет двигаться вперед автоматически.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2587	1	u,Уменьшает вид персонажа.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2588	1	u,Увеличивает вид персонажа.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2589	1	u,Мгновенно разворачивает вид персонажа на 180%.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2590	1	u,Открывает окно управления GM.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2591	1	u,Открывает окно петиций GM.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2592	1	u,Быстро преобразовывает содержимое раскрытого окна ярлыков. Эта функция сейчас недоступна.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2593	1	u,Смещает вид персонажа вперед на определенную дистанцию.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2594	1	u,Смещает вид персонажа назад на определенную дистанцию.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2595	1	u,Восстанавливает вид персонажа по умолчанию.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2596	1	u,Не переводить\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2597	1	u,Не переводить\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2598	1	u,Не переводить\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2599	1	u,Не переводить\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2701	1	u,Идет подготовка к соревнованиям. Подождите немного.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2702	1	u,Количество игроков не соответствовало требованиям, поэтому Вы были исключены из команды.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2703	1	u,Для поддержания баланса в игре состав команды был изменен.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2704	1	u,Количество игроков превысило лимит, поэтому Вы не сможете принять участие в соревновании.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2705	1	u,Время ожидания соревнований продлено на 1 мин.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2706	1	u,Вы не соответствуете требованиям соревнований, поэтому не можете войти.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2707	1	u,В течение 10 сек. после отмены регистрации в соревнованиях Вы не сможете повторить попытку.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2708	1	u,Вы не можете зарегистрироваться, пока используете проклятое оружие.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2709	1	u,Подавший заявку на участие в Олимпиаде, Битве за Подземный Зал Боев или Куб Кратеи не может зарегистрироваться.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2710	1	u,Координаты: $s1, $s2, $s3 (Окрестности Базы Альянса Кецеруса)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2711	1	u,Координаты: $s1, $s2, $s3 (Внутри Семени Бессмертия)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2712	1	u,Координаты: $s1, $s2, $s3 (Внутри Семени Разрушения)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2713	1	a,------------------------------------------------------\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2714	1	a,----------------------------------------------------------------------\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2715	1	u,В данной локации Вы не можете воспользоваться Летающим Кораблем.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2716	1	u,Координаты: $s1, $s2, $s3 (Внутри Ущелья)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2717	1	u,Летающий Корабль прибывает в Воздушную Гавань.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2718	1	u,Цель находится слишком высоко или низко, поэтому Вы не можете воспользоваться этим умением.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2719	1	u,Вы можете использовать несжатый bmp файл с цветовой гаммой 256.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2720	1	u,$s1 - вход закрыт. Время следующего входа можно проверить с помощью команды /instancezone.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2721	1	u,В данной локации Вы не можете взойти на Летающий Корабль/сойти с Летающего Корабля.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2722	1	u,В Воздушной Гавани находится другой Летающий Корабль. Повторите попытку позже.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2723	1	u,Вы не можете вызвать Летающий Корабль, так как не хватает $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2724	1	u,Вы не можете купить Летающий Корабль, так как не хватает $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2725	1	u,Вы не можете вызвать Летающий Корабль, так как не соответствуете требованиям.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2726	1	u,Вы не можете купить Летающий Корабль, так как не соответствуете требованиям.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2727	1	u,Вы не можете сесть на Летающий Корабль, так как не соответствуете требованиям.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2728	1	u,Это действие невозможно во время полета на Корабле.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2729	1	u,Во время перевоплощения управлять целью невозможно.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2730	1	u,Вы не можете управлять целью в окаменевшем состоянии.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
