tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id	UNK_4	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]
1	620	-1	u,Четыре Кубка\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	0	a,	1	1	1	31453	178292.00000000	-85577.00000000	-7200.00000000	u,Нет требований\0	u,Безымянный Дух жаждет заполучить четыре Кубка. Их можно найти у Теней Халиши, которые водятся в недрах Четырех Гробниц.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	2			
1	621	1	u,Доставка яиц\0	u,Доставка яиц - Пулин\0	u,Вы решили подработать курьером у Джереми. Доставьте Вареные Яйца Пулину, живущему в северо-восточной части Горячих Источников.\\n\0	0															0															157648.00000000	-115360.00000000	-1904.00000000	68	73	2	u,Пулин\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки вареных яиц заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	0			
1	621	2	u,Доставка яиц\0	u,Доставка яиц – Нафф\0	u,Вы решили подработать курьером у Джереми. Доставьте Вареные Яйца Наффу, живущему в центральной части Горячих Источников.\\n\0	0															0															155616.00000000	-105696.00000000	-2755.00000000	68	73	2	u,Нафф\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки вареных яиц заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	1			
1	621	3	u,Доставка яиц\0	u,Доставка яиц – Крокус\0	u,Вы решили подработать курьером у Джереми. Доставьте Вареные Яйца Крокусу, живущему в западной части Горячих Источников.\\n\0	0															0															140656.00000000	-105488.00000000	-3632.00000000	68	73	2	u,Крокус\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки вареных яиц заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	2			
1	621	4	u,Доставка яиц\0	u,Доставка яиц – Кубер\0	u,Вы решили подработать курьером у Джереми. Доставьте Вареные Яйца Куберу, живущему в северо-западной части Горячих Источников.\\n\0	0															0															141632.00000000	-109424.00000000	-3591.00000000	68	73	2	u,Кубер\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки вареных яиц заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	3			
1	621	5	u,Доставка яиц\0	u,Доставка яиц – Беолин\0	u,Вы решили подработать курьером у Джереми. Доставьте Вареные Яйца Беолину, живущему в северной части Горячих Источников.\\n\0	0															0															147504.00000000	-113296.00000000	-2113.00000000	68	73	2	u,Беолин\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки вареных яиц заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	4			
1	621	6	u,Доставка яиц\0	u,Разговор с Джереми\0	u,Вы отлично потрудились и выполнили все поручения Джереми. Теперь возвращайтесь к нему за своим жалованием.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	68	73	2	u,Повар Джереми\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки вареных яиц заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	5			
1	621	7	u,Доставка яиц\0	u,Разговор с Валентином\0	u,Джереми говорит, что у него нет денег, и просит Вас обратиться за наградой к Пивовару Валентину из Годдарда.\\n\0	0															0															149352.00000000	-57452.00000000	-2966.00000000	68	73	2	u,Пивовар Валентин\0	0	1	0	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки вареных яиц заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	6			
1	621	-1	u,Доставка яиц\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	68	73	2	a,	1	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки вареных яиц заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	7			
1	622	1	u,Доставка ликера\0	u,Доставка Ликера – Беолин\0	u,Вы решили подработать курьером у Джереми. Доставьте Ликер Беолину, живущему в северной части Горячих Источников.\\n\0	0															0															147504.00000000	-113296.00000000	-2113.00000000	68	73	2	u,Беолин\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки ликера заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	0			
1	622	2	u,Доставка ликера\0	u,Доставка Ликера – Кубер\0	u,Вы решили подработать курьером у Джереми. Доставьте Ликер Куберу, живущему в северо-западной части Горячих Источников.\\n\0	0															0															141632.00000000	-109424.00000000	-3591.00000000	68	73	2	u,Кубер\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки ликера заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	1			
1	622	3	u,Доставка ликера\0	u,Доставка Ликера – Крокус\0	u,Вы решили подработать курьером у Джереми. Доставьте Ликер Крокусу, живущему в западной части Горячих Источников.\\n\0	0															0															140656.00000000	-105488.00000000	-3632.00000000	68	73	2	u,Крокус\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки ликера заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	2			
1	622	4	u,Доставка ликера\0	u,Доставка Ликера – Нафф\0	u,Вы решили подработать курьером у Джереми. Доставьте Ликер Наффу, живущему в центральной части Горячих Источников.\\n\0	0															0															155616.00000000	-105696.00000000	-2755.00000000	68	73	2	u,Нафф\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки ликера заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	3			
1	622	5	u,Доставка ликера\0	u,Доставка Ликера – Пулин\0	u,Вы решили подработать курьером у Джереми. Доставьте Ликер Пулину, живущему в северо-восточной части Горячих Источников.\\n\0	0															0															157648.00000000	-115360.00000000	-1904.00000000	68	73	2	u,Пулин\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки ликера заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	4			
1	622	6	u,Доставка ликера\0	u,Разговор с Джереми\0	u,Вы отлично потрудились и выполнили все поручения Джереми. Теперь возвращайтесь к нему за своим жалованием.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	68	73	2	u,Повар Джереми\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки ликера заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	5			
1	622	7	u,Доставка ликера\0	u,Разговор с Литтой\0	u,Джереми говорит, что у него нет денег, и просит Вас обратиться за наградой к Смотрителю Склада Литте из Годдарда.\\n\0	0															0															146440.00000000	-57500.00000000	-2965.00000000	68	73	2	u,Смотритель Склада Литта\0	0	1	0	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки ликера заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	6			
1	622	-1	u,Доставка ликера\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	68	73	2	a,	1	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми ищет курьера для доставки ликера заказчикам.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	7			
1	623	1	u,Лучшее блюдо\0	u,Гордость повара\0	u,Повар Джереми хочет отомстить обидевшим его богачам и приготовить свое самое вкусное блюдо. Для этого ему нужны 100 Цветочных Лепестков, 100 кусков Мяса Буйвола и 100 Рогов Антилопы.\\n\\nЦели: Цветок Горячих Источников, Буйвол Горячих Источников, Антилопа Горячих Источников.\\n\0	3	7199	7200	7201												3	100	100	100												0.00000000	0.00000000	0.00000000	71	78	0	a,	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми попросил Вас собрать ингредиенты, из которых он сможет приготовить свое особое блюдо.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	0			
1	623	2	u,Лучшее блюдо\0	u,Разговор с Джереми\0	u,Вы нашли все необходимое. Теперь возвращайтесь к Повару Джереми.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	71	78	0	u,Повар Джереми\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми попросил Вас собрать ингредиенты, из которых он сможет приготовить свое особое блюдо.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	1			
1	623	-1	u,Лучшее блюдо\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	71	78	0	a,	1	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повар Джереми попросил Вас собрать ингредиенты, из которых он сможет приготовить свое особое блюдо.\0	0																																																																						0						0	0	0	180	1	1	15629											1	0											1	2			
1	624	1	u,Лучшие ингредиенты – ч. 1\0	u,Конкурс поваров\0	u,Для того, чтобы приготовить необыкновенное блюдо и выиграть конкурс поваров, Джереми нужно Мясо Йети.\\n\\nЦели: Отродье Горячих Источников, Ужасное Отродье Горячих Источников, Детеныш Драколова Горячих Источников, Непентис Горячих Источников\\n\0	3	7203	7202	7204												3	50	50	50												0.00000000	0.00000000	0.00000000	73	80	0	a,	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повару Джереми нужно Мясо Йети, и он просит Вас собрать все необходимое для приманки Ледяного Императора Бамбалампа.\0	0																																																																						0						0	0	0	180	1	1	7205											1	0											1	0			
1	624	2	u,Лучшие ингредиенты – ч. 1\0	u,Доставка ингредиентов\0	u,Вы собрали 50 Веток Непентиса, 50 Лап Драколова и 50 бутылочек Острой Приправы. Отнесите все это Повару Джереми.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	73	80	0	u,Джереми\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повару Джереми нужно Мясо Йети, и он просит Вас собрать все необходимое для приманки Ледяного Императора Бамбалампа.\0	0																																																																						0						0	0	0	180	1	1	7205											1	0											1	1			
1	624	3	u,Лучшие ингредиенты – ч. 1\0	u,Разговор с Джереми\0	u,Вы добыли все необходимое. Возвращайтесь к Повару Джереми.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	73	80	0	u,Повар Джереми\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повару Джереми нужно Мясо Йети, и он просит Вас собрать все необходимое для приманки Ледяного Императора Бамбалампа.\0	0																																																																						0						0	0	0	180	1	1	7205											1	0											1	2			
1	624	-1	u,Лучшие ингредиенты – ч. 1\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	73	80	0	a,	1	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Нет требований\0	u,Повару Джереми нужно Мясо Йети, и он просит Вас собрать все необходимое для приманки Ледяного Императора Бамбалампа.\0	0																																																																						0						0	0	0	180	1	1	7205											1	0											2	2	3		
1	625	1	u,Лучшие ингредиенты – ч. 2\0	u,Охота на Бамбалампа\0	u,Повар Джереми приготовить особое блюдо, чтобы приманить Ледяного Императора Бамбалампа. Идите к Столу Йети, положите туда блюдо и ждите .\\n\0	0															0															157136.00000000	-121456.00000000	-2363.00000000	73	80	0	u,Стол Йети\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Выполненный квест: Лучшие ингредиенты - ч.1\0	u,Повару Джереми нужно Мясо Йети, и он просит Вас собрать все необходимое для приманки Ледяного Императора Бамбалампа.\0	0																																																																						1	7205					0	0	0	180	1	1	15629											1	0											1	0			
1	625	2	u,Лучшие ингредиенты – ч. 2\0	u,Охота на Бамбалампа\0	u,Схватите Ледяного Императора Бамбалампа и получите Мясо Йети. \\n\0	1	7210														1	1														0.00000000	0.00000000	0.00000000	73	80	0	a,	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Соевый Соус. Выполненный квест: Лучшие ингредиенты - ч.1\0	u,Повару Джереми нужно Мясо Йети, и он просит Вас собрать все необходимое для приманки Ледяного Императора Бамбалампа.\0	0																																																																						1	7205					0	0	0	180	1	1	15629											1	0											1	1			
1	625	3	u,Лучшие ингредиенты – ч. 2\0	u,Разговор с Джереми\0	u,Вы нашли все необходимое. Возвращайтесь к Повару Джереми.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	73	80	0	u,Повар Джереми\0	0	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Соевый Соус. Выполненный квест: Лучшие ингредиенты - ч.1\0	u,Повару Джереми нужно Мясо Йети, и он просит Вас собрать все необходимое для приманки Ледяного Императора Бамбалампа.\0	0																																																																						1	7205					0	0	0	180	1	1	15629											1	0											1	2			
1	625	-1	u,Лучшие ингредиенты – ч. 2\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	73	80	0	a,	1	1	1	31521	149520.00000000	-112704.00000000	-2065.00000000	u,Соевый Соус. Выполненный квест: Лучшие ингредиенты - ч.1\0	u,Повару Джереми нужно Мясо Йети, и он просит Вас собрать все необходимое для приманки Ледяного Императора Бамбалампа.\0	0																																																																						1	7205					0	0	0	180	1	1	15629											1	0											1	3			
1	626	1	u,Темный сумрак\0	u,Охота на Флиндов\0	u,Иерарх просит Вас истребить род Флиндов и добыть Кровь Святого.\\nВы должны принести 300 пузырьков Крови Святых.\\n\\nЦели: Флинд Глаз, Флинд Молния, Флинд Клинок, Мудрый Флинд, Флинд Дух, Флинд Победитель, Флинд Мститель, Флинд Крикун, Флинд Печати, Коронованный Флинд, Ревущий Флинд.\\n\0	1	7169														1	300														72640.00000000	-75300.00000000	-3728.00000000	60	71	0	u,Долина Святых\0	1	1	1	31517	0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Иерарх, управляющий Алтарем Зла, просит Вас уничтожить тех, кто ему мешает.\0	0																																																																						0						0	0	0	200	1	3	15623	15624	57									3	162773	12500	100000									1	0			
1	626	2	u,Темный сумрак\0	u,Разговор с Иерархом\0	u,Вы собрали 300 пузырьков Крови Святого. Возвращайтесь к Иерарху.\\n\0	0															0															0.00000000	0.00000000	0.00000000	60	71	0	a,	1	1	1	31517	0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Иерарх, управляющий Алтарем Зла, просит Вас уничтожить тех, кто ему мешает.\0	0																																																																						0						0	0	0	200	1	3	15623	15624	57									3	162773	12500	100000									1	1			
1	626	-1	u,Темный сумрак\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	60	71	0	a,	1	1	1	31517	0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Иерарх, управляющий Алтарем Зла, просит Вас уничтожить тех, кто ему мешает.\0	0																																																																						0						0	0	0	200	1	3	15623	15624	57									3	162773	12500	100000									1	2			
1	627	1	u,Сердце в поисках силы\0	u,Бусины Смирения\0	u,Загадочный Некромант просит Вас собрать 300 Бусин Смирения.\\n\\nЦели: Флинд Глаз, Флинд Молния, Флинд Клинок, Мудрый Флинд, Флинд Дух, Флинд Победитель, Флинд Мститель, Флинд Крикун, Флинд Печати, Коронованный Флинд, Ревущий Флинд.\\n\0	1	7171														1	300														72640.00000000	-75300.00000000	-3728.00000000	60	71	0	u,Долина Святых\0	1	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	u,Нет требований\0	u,Загадочный Некромант собирает материалы для изучения способов увеличения силы.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	0			
1	627	2	u,Сердце в поисках силы\0	u,Загадочный Некромант\0	u,Вы собрали все необходимое. Возвращайтесь к Загадочному Некроманту.\\n\0	0															0															68064.00000000	-71712.00000000	-3712.00000000	60	71	0	u,Загадочный Некромант\0	0	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	u,Нет требований\0	u,Загадочный Некромант собирает материалы для изучения способов увеличения силы.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	1			
1	627	3	u,Сердце в поисках силы\0	u,Энфеукс\0	u,Энфеукс охраняет место, где хранятся кости святых. Возьмите Печать Света и отправляйтесь к нему.\\n\0	1	7170														1	1														78064.00000000	-82672.00000000	-3642.00000000	60	71	0	u,Энфеукс\0	0	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	u,Нет требований\0	u,Загадочный Некромант собирает материалы для изучения способов увеличения силы.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	2			
1	627	4	u,Сердце в поисках силы\0	u,Загадочный Некромант\0	u,Вы получили Кристалл святого. Отнесите его Загадочному Некроманту.\\n\0	1	7172														1	1														68064.00000000	-71712.00000000	-3712.00000000	60	71	0	u,Загадочный Некромант\0	0	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	u,Нет требований\0	u,Загадочный Некромант собирает материалы для изучения способов увеличения силы.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	3			
1	627	-1	u,Сердце в поисках силы\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	60	71	0	a,	1	1	1	31518	68064.00000000	-71712.00000000	-3712.00000000	u,Нет требований\0	u,Загадочный Некромант собирает материалы для изучения способов увеличения силы.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	4			
1	628	1	u,Наемники Золотого Овна\0	u,Стать наемником\0	u,Чтобы вступить в Отряд Наемников Золотого Овна, Вы должны доказать, что Вы этого достойны. Отправляйтесь в Болото Криков, убейте стакато и соберите доказательства Ваших свершений. После завершения задания обратитесь к наемнику Кахману.\\n\\nЦели: Стакато Одиночка, Стакато Одиночка Рабочий, Стакато Одиночка Солдат, Стакато Одиночка Трутень.\\n\0	1	7248														1	100														80196.00000000	-45623.00000000	-3230.00000000	66	78	0	u,Болото Криков\0	1	1	1	31554	70000.00000000	-50064.00000000	-3264.00000000	u,Нет требований\0	u,Отряд Наемников Золотого Овна принимает рекрутов! Это престижное подразделение наемников в настоящее время выполняет задание по изгнанию стакато из Болота Криков.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	0			
1	628	2	u,Наемники Золотого Овна\0	u,Элитный Солдат\0	u,У Рекрутов Наемников Золотого Овна есть некоторые привилегии. Можно получить задание от Капитана Наемников Пирса и купить ценные предметы у Поставщика Наемников Аберкромби.\\nЕсли Вы желаете получить больше привилегий, Вы должны стать Элитным Солдатом. Вы должны убить Стакато на Болоте Криков. После этого возвращайтесь к Наемнику Кахману.\\n\\nЦели: Стакато Одиночка, Стакато Одиночка Рабочий, Стакато Одиночка Солдат, Стакато Одиночка Трутень, Игольчатый Стакато, Игольчатый Стакато Рабочий, Игольчатый Стакато Солдат, Игольчатый Стакато Трутень.\\n\0	2	7248	7249													2	100	100													80196.00000000	-45623.00000000	-3230.00000000	66	78	0	u,Болото Криков\0	1	1	1	31554	70000.00000000	-50064.00000000	-3264.00000000	u,Нет требований\0	u,Отряд Наемников Золотого Овна принимает рекрутов! Это престижное подразделение наемников в настоящее время выполняет задание по изгнанию стакато из Болота Криков.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	1			
1	628	3	u,Наемники Золотого Овна\0	u,Привилегии Элитного Солдата\0	u,Элитные Солдаты Отряда Наемников Золотого Овна имеют особые привилегии. Можно получить задание от Капитана Наемников Пирса и купить ценные предметы у Поставщика Наемников Аберкромби. В дополнение к этому Элитные Солдаты могут получать помощь от Целительницы Наемников Селины.\\n\0	0															0															0.00000000	0.00000000	0.00000000	66	78	0	u,Болото Криков\0	1	1	0	31554	70000.00000000	-50064.00000000	-3264.00000000	u,Нет требований\0	u,Отряд Наемников Золотого Овна принимает рекрутов! Это престижное подразделение наемников в настоящее время выполняет задание по изгнанию стакато из Болота Криков.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	2			
1	628	-1	u,Наемники Золотого Овна\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	66	78	0	a,	1	1	1	31554	70000.00000000	-50064.00000000	-3264.00000000	u,Нет требований\0	u,Отряд Наемников Золотого Овна принимает рекрутов! Это престижное подразделение наемников в настоящее время выполняет задание по изгнанию стакато из Болота Криков.\0	0																																																																						0						0	0	0	200	1	1	15625											1	0											1	3			
1	629	1	u,Болото Криков\0	u,Истребление Стакато\0	u,Пирс, Капитан Отряда Наемников Золотого Овна, поручает Вам убить Стакато, обитающих в Болоте Криков. В качестве доказательства выполнения миссии принести 100 Когтей Стакато, и Вам дадут награду.\\n\\nЦели: Стакато Одиночка, Стакато Одиночка Рабочий, Стакато Одиночка Солдат, Стакато Одиночка Трутень, Игольчатый Стакато, Рабочий Игольчатых Стакато, Солдат Игольчатых Стакато, Трутень Игольчатых Стакато.\\n\0	1	7250														1	100														80196.00000000	-45623.00000000	-3230.00000000	66	80	0	u,Болото Криков\0	1	1	1	31553	69248.00000000	-50160.00000000	-3288.00000000	u,Значок Золотого Овна - Рекрут или Солдат\0	u,Пирс, капитан отряда наемников Золотого Овна, поручает Вам изгнать Стакато. Чтобы выполнить это задание, Вам нужно отправиться в Болото Криков.\0	0																																																																						2	7246	7247				0	0	0	200	1	1	7251											1	0											1	0			
1	629	-1	u,Болото Криков\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	66	80	0	a,	1	1	1	31553	69248.00000000	-50160.00000000	-3288.00000000	u,Значок Золотого Овна - Рекрут или Солдат\0	u,Пирс, капитан отряда наемников Золотого Овна, поручает Вам изгнать Стакато. Чтобы выполнить это задание, Вам нужно отправиться в Болото Криков.\0	0																																																																						2	7246	7247				0	0	0	200	1	1	7251											1	0											1	1			
1	632	1	u,Просьба некроманта\0	u,Охота на вампиров\0	u,Загадочный Чародей из Леса Неупокоенных просит Вас устроить охоту на вампиров и нежить, вылезающую ночью. Помогите ему, и Вы получите награду.\\n\\nЦели:\\nВампиры - Дьявольская Летучая Мышь, Отродье и другие из Леса Неупокоенных\\nНежить - Порочный Рыцарь, Воскресший Рыцарь, Порочный Страж, Восставший Страж, Кровожадный Палач, Призрак Гильотины, Призрак Повстанца, Призрак Главаря Повстанцев.\\n\0	2	7542	7543													2	200	0													54333.00000000	-44387.00000000	-3465.00000000	63	77	0	u,Лес Неупокоенных\0	1	0	0	31522	51878.00000000	-54796.00000000	-3167.00000000	u,Нет требований\0	u,Некромант из Леса Неупокоенных просит Вас убить вампиров и нежить, мешающих ему собирать магические ингредиенты.\0	0																																																																						0						0	0	0	200	1	1	57											1	120000											1	0			
1	632	2	u,Просьба некроманта\0	u,Загадочный Чародей\0	u,Вы собрали 200 Сердец Вампира. Вернитесь к Загадочному Чародею за наградой. По желанию Вы можете продолжить охоту и получить награду снова.\\n\0	2	7542	7543													2	200	0													51878.00000000	-54796.00000000	-3167.00000000	63	77	0	u,Загадочный Чародей\0	1	1	1	31522	51878.00000000	-54796.00000000	-3167.00000000	u,Нет требований\0	u,Некромант из Леса Неупокоенных просит Вас убить вампиров и нежить, мешающих ему собирать магические ингредиенты.\0	0																																																																						0						0	0	0	200	1	1	57											1	120000											1	1			
1	632	-1	u,Просьба некроманта\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	63	77	0	a,	1	1	1	31522	51878.00000000	-54796.00000000	-3167.00000000	u,Нет требований\0	u,Некромант из Леса Неупокоенных просит Вас убить вампиров и нежить, мешающих ему собирать магические ингредиенты.\0	0																																																																						0						0	0	0	200	1	1	57											1	120000											1	2			
1	633	1	u,Заброшенная деревня\0	u,Охота на Темных Магов\0	u,Мина просит Вас убить Темных Магов и нежить. Помогите ему, и Вы получите награду.\\n\\nЦели:\\nТемные Маги - Коллекционер Костей, Костодел, Собиратель Костей, Аниматор Костей, Костяной Убийца, Костяной Чистильщик, Дробитель Костей, Заклинатель Костей, Костяной Кукловод, Костяной Падальщик, Костяной Творец, Собиратель Черепов, Аниматор Черепов\\nНежить - Раздавленный Человек, Жертва, Чудовищный Зомби, Повелитель Реквиема, Жрец Реквиема, Чудовище Реквиема.\\n\0	2	7544	7545													2	200	0													52548.00000000	-49621.00000000	-3582.00000000	65	73	0	u,Лес Неупокоенных\0	1	0	0	31388	59617.00000000	-41591.00000000	-3003.00000000	u,Нет требований\0	u,В Лесу Неупокоенных есть заброшенная деревня. Местных жителей постоянно беспокоит нежить и темные маги. Помогите им!\0	0																																																																						0						0	0	0	200	1	1	57											1	25000											1	0			
1	633	2	u,Заброшенная деревня\0	u,Разговор с Миной\0	u,Вы собрали 200 Ребер. Вернитесь к Мине за наградой. По желанию Вы можете продолжить охоту и получить награду снова.\\n\0	2	7544	7545													2	200	0													59618.00000000	-41675.00000000	-3003.00000000	65	73	0	u,Мина\0	1	1	1	31388	59617.00000000	-41591.00000000	-3003.00000000	u,Нет требований\0	u,В Лесу Неупокоенных есть заброшенная деревня. Местных жителей постоянно беспокоит нежить и темные маги. Помогите им!\0	0																																																																						0						0	0	0	200	1	1	57											1	25000											1	1			
1	633	-1	u,Заброшенная деревня\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	65	73	0	a,	1	1	1	31388	59617.00000000	-41591.00000000	-3003.00000000	u,Нет требований\0	u,В Лесу Неупокоенных есть заброшенная деревня. Местных жителей постоянно беспокоит нежить и темные маги. Помогите им!\0	0																																																																						0						0	0	0	200	1	1	57											1	25000											1	2			
